rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,,
33.4775,195.5,29.99,0,0.25,0.0975,0,0.0975,2.565,54.5,8.5725,6.666666667,0,0.333333333,0,6.333333333,0,33.33333333,0.333333333,42.66666667,0,26,0.333333333,0,0,0,20.33333333,0.666666667,39.12333333,0.083333333,74.13,9.666666667,8.643333333,5.666666667,8.573333333,38,0.333333333,73.66666667,0.083333333,19.33333333,0,39.58666667,0,7,33.66666667,26.33333333,0,0,1,54,2,1,Y,A,N,3599,5970.016667,1591.01,1365.48,5894.02,3545,26.26,113.35,68.17,177,86,31,167,93,31,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,29.98999023,4,3,WCMB,1,1,O,14,S,M,3,M,9,2,C,A,0,J,U,U,U,Y,U,Y,179,1000040,,
82.1625,660,50,0,100.75,30.225,30.225,0,1.9375,-184,-31.5625,3,0,2,0,10.33333333,0,127,0,95.33333333,0,113.3333333,0,0,0,0,38.33333333,0.333333333,181.7,0,377.4533333,67.66666667,87.27666667,1.333333333,4.91,162,0,475.49,0,32.33333333,0,83.66333333,0,5,127,113.3333333,0,2.666666667,0,57,3,3,U,A,N,5676,13430,2741.17,2709.95,13403,5660,48.39,239.34,101.07,721,258,93,621,243,79,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,199.9899902,3,3,WCMB,1,1,O,7,S,M,4,M,8,1,C,A,0,N,U,U,U,Y,U,Y,107,1000041,,
30,56,30,0,0,0,0,0,0,-47,0,1,0,0.666666667,0,4,0,30.66666667,0,10.33333333,0,25.33333333,0,0.333333333,0.333333333,0.323333333,5.666666667,0,27.04666667,0,13.48333333,4,2.983333333,3.333333333,6.79,29.33333333,0,31.08666667,0,6,0,9.443333333,0,1.666666667,30.66666667,25.33333333,0,0,0,53,2,2,N,A,N,2858,4832,1451.04,1451.04,4818,2850,27.9,92.65,54.81,72,46,30,105,65,31,S,MIDWEST AREA,Y,N,79.98999023,4,3,WCMB,0,0,O,15,S,M,5,M,9,,,A,0,N,U,U,U,U,U,Y,616,1000042,,
55.5125,262,54.98,0,0,0,0,0,0,3,-0.5325,0.333333333,0,0,0,9.333333333,0,39,0,27,0,29.66666667,0,0,0,0,7.333333333,0,65.93333333,0,151.1666667,9.333333333,4.32,7.333333333,46.38666667,27.66666667,0,90.88666667,0,28.66666667,0,126.2133333,0,0.333333333,39,29.66666667,0,0.333333333,1,51,1,1,Y,C,N,5987,19426,2909.82,2847.32,19390,5967,56.95,387.8,119.34,261,73,56,288,95,56,S,MIDWEST AREA,Y,N,29.98999023,4,3,WC,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,1155,1000043,,
16.14,3.75,16.99,0,0,0,0,0,0,-3.75,0,0,0,1,0,1.666666667,0,5.666666667,0,0.666666667,0,3,0,0,0,0,0.666666667,0,1.533333333,0,0.16,0,0,0,0,3,0,1.61,0,0.666666667,0,0.083333333,0,1,5.666666667,3,0,0,1,55,1,1,Y,A,N,318,1370,968.88,968.28,1317,304,18.27,24.85,5.74,5,4,16,15,5,16,S,DALLAS AREA,N,N,29.98999023,1,1,NA,0,0,O,10,S,M,5,M,6,,,A,1,N,U,U,U,U,U,Y,1661,1000044,,
59.99,67.75,69.99,0,0,0,0,0,0,-42.75,0,0.333333333,0,0,0,3,0,26.66666667,0,8.333333333,0,23.66666667,0,0,0,0,4.666666667,0,52.38333333,0,9.936666667,3.333333333,3.28,1.666666667,1.783333333,23,0,54.52666667,0,6.333333333,0,7.793333333,0,0.333333333,26.66666667,23.66666667,0,0,1,57,2,2,N,A,N,3683,8471,2382.62,2340.31,8434,3671,41.79,150.61,65.55,82,31,60,70,28,60,T,CHICAGO AREA,N,R,9.989997864,3,2,NA,0,0,O,2,S,M,2,M,6,1,C,A,0,N,U,Y,Y,U,U,Y,1072,1000045,,
57.98,683.75,54.98,0,3,0.75,0.75,0,0,-1.75,0.6,15.66666667,0,1.333333333,0,23.66666667,0,176.3333333,0,70.33333333,0,140,0,5,15.33333333,12.12333333,32.33333333,0,304.46,0,203.68,19.33333333,23.4,0.333333333,0.076666667,131.3333333,0,357.2533333,0,54.33333333,0,150.8866667,0,17,176.3333333,140,0,0.666666667,1,55,2,1,N,B,N,11193,35976.01667,3808.91,3749.51,35811.02,11110,70.75,675.68,209.62,684,224,58,705,235,62,S,PHILADELPHIA AREA,N,N,79.98999023,2,2,WC,0,0,O,8,,B,1,M,9,,C,,0,S,U,U,U,U,U,Y,864,1000046,,
32.055,137.75,30,0,0,0,0,0,0,-5.75,-2.055,0.333333333,0,0,0,10.66666667,0,43.66666667,0,60,0,32.66666667,0,0,0,0,49,0,34.59,0,39.4,3.333333333,1.646666667,5.666666667,5,50,0,52.15,0,14,0,21.84,0,0.333333333,43.66666667,32.66666667,0,0.333333333,1,51,3,3,Y,A,N,2908,4672,1555,1504.75,4665,2904,30.71,95.2,59.27,140,84,33,100,60,32,R,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,1,1,NA,1,1,O,15,S,M,4,M,5,2,I,A,0,N,U,U,U,U,U,Y,1549,1000047,,
78.2875,851.5,85,0,0,0,0,0,0,-205.5,-0.0375,10.66666667,0,6.333333333,0,47,0,193.6666667,0,145,0,138.3333333,0,1,19,18.44333333,55.66666667,0,227.1166667,0,304.7933333,54.66666667,21.51666667,29.66666667,50.02,200.6666667,0,365.9633333,0,74,0,165.9466667,0,17,193.6666667,138.3333333,0,6,1,53,5,4,N,A,N,14937,32772,3187.88,3127.38,32612,14853,62.55,652.24,297.06,920,337,78,814,326,93,T,CENTRAL/SOUTH TEXAS AREA,N,R,9.989997864,8,3,WCMB,0,0,O,8,S,M,6,M,5,3,I,A,0,H,U,U,U,U,U,Y,151,1000048,,
107.235,782,24.99,0,232.75,86.1175,86.1175,0,0,-258,-80.045,1,0,0.666666667,0,3,0,21,0,168.3333333,0,17.33333333,0,0.333333333,4,4,40.33333333,0,41.66333333,0,786.7366667,1.333333333,1.076666667,0,0,64.33333333,0,243.1333333,0,119.3333333,0,585.2666667,0,1.666666667,21,17.33333333,0,2.666666667,1,55,1,1,Y,B,N,5104,9615,1803.31,1778.65,9584,5087,34.88,187.92,99.75,868,276,134,476,164,86,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,149.9899902,5,4,WCMB,1,0,O,15,S,M,2,M,7,1,C,A,0,N,U,Y,Y,Y,Y,Y,162,1000049,,
54.2275,210.25,52.99,1.2375,0,0,0,0,0,-32.25,-1.2375,1.333333333,0,0,0,8.333333333,0,82.66666667,0,44.33333333,0,73.33333333,0,0,0,0,25.33333333,1,115.2933333,0,66.67666667,15.66666667,16.70666667,0,0,94,0,143.6166667,0,16,0,38.35333333,0,1.333333333,82.66666667,73.33333333,0,1,1,57,2,1,N,A,N,18690,52365.07667,7671.92,7392.02,52303.08,18654,134.4,950.97,339.16,221,94,55,241,102,55,,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,99.98999023,7,5,WCMB,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,192,1000050,,
30.26,23.75,29.99,0,0,0,0,0,0,25.25,-0.27,0,0,0,0,2,0,11,0,0.333333333,0,9,0,0.666666667,11,10.55,0.333333333,0,23.95666667,0,0.133333333,3.666666667,6.963333333,0,0,4,0,15.53666667,0,5.333333333,0,8.553333333,0,0,11,9,0,0,1,51,1,1,N,A,N,5742,19818.04,2870.33,2755.59,19477.04,5614,56.24,397.49,114.57,15,7,31,8,4,33,S,TENNESSEE AREA,Y,N,29.98999023,3,2,WC,0,0,O,15,S,M,3,M,3,2,C,A,1,I,U,U,U,U,U,Y,985,1000051,,
44.1775,329.5,34.98,0.99,31.75,7.62,7.62,0,0,82.5,2.6525,4.333333333,0,0.666666667,0,14.33333333,0,127.3333333,0,76.33333333,0,108.6666667,0,0,0,0,51,0,88.96666667,0,76.13333333,58,48.10666667,22,30.88333333,133.3333333,0,132.4866667,0,43,0,32.61333333,0,5,127.3333333,108.6666667,0,1.666666667,1,53,2,2,Y,A,N,4186,6269.126667,1421.72,1390.86,6198.13,4146,33.92,151.17,101.12,302,193,43,300,189,42,T,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,2,2,WC,1,0,O,11,S,M,4,M,8,2,I,,0,G,U,U,U,U,U,Y,404,1000052,,
35.5625,112.75,29.99,0.99,9.5,3.325,3.325,0,0.9875,-6.75,-1.0225,1.666666667,0,0.333333333,0,13.33333333,0,45.33333333,0,3.333333333,0,30,0,0,0,0,2,0,71.08,0,4.95,6.333333333,5.156666667,0.666666667,0.69,27.33333333,0,64.43666667,0,5.666666667,0,11.59333333,0,2,45.33333333,30,0,0,1,51,3,2,Y,A,N,2103,4640,1702.17,1666.24,4626,2095,34,94.41,42.76,115,38,36,128,46,38,C,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,9.989997864,3,3,WC,1,0,O,3,S,M,4,M,3,3,,A,0,N,U,U,U,U,U,Y,389,1000053,,
145.795,1293.25,67.745,0,264.75,80.55,80.55,0,0,446.75,22.395,6.666666667,0,19.33333333,0,39.33333333,0,428.6666667,0,68,0,364.3333333,0,3.333333333,6.333333333,4.66,24.33333333,0,728.4133333,0,208.0533333,92,67.45333333,6.333333333,10.78666667,345.3333333,0,708.08,0,86,0,228.3866667,0,26,428.6666667,364.3333333,0,3,0,55,2,2,Y,A,N,9700,25170.02,3310.08,3217.5,24898.02,9626,60.71,469.77,181.62,1144,444,138,883,358,93,S,MIDWEST AREA,N,N,,4,4,WC,0,0,O,11,S,M,3,M,9,,C,A,0,I,U,U,U,U,U,Y,20,1000054,,
31.4475,56,30,0,8.75,1.4475,1.4475,0,0,-34,-1.4475,1,0,0,0,2,0,14.33333333,0,12,0,11.66666667,0,0,0,0,6.333333333,0,5.373333333,0,12.7,0,0,1,1.32,2.333333333,0,1.406666667,0,21,0,16.66666667,0,1,14.33333333,11.66666667,0,0,1,55,1,1,Y,A,N,5052,7942,2399.93,2352.93,7914,5027,44.39,149.32,94.85,67,57,32,61,49,31,S,MIDWEST AREA,N,N,29.98999023,1,1,NA,0,0,O,10,S,M,4,M,7,3,C,A,0,G,U,U,U,Y,Y,Y,1646,1000055,,
50.5625,100.25,50,0,0,0,0,0,0,5.75,0.0375,0.333333333,0,24.33333333,0,18.66666667,0,71.33333333,0,1.333333333,0,28.33333333,0,0,0,0,0,0,69.87,0,7.8,1,2.26,0,0,19.33333333,0,48.70666667,0,10,0,28.96333333,0,24.66666667,71.33333333,28.33333333,0,0,1,53,1,1,N,B,N,11923,21968.11667,3252.01,2883.76,21572.12,11720,56.54,422.98,229.8,98,32,50,86,32,51,T,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,4,3,NA,0,0,,,,U,,,,,,,0,H,U,U,U,U,U,N,977,1000056,,
51.24,404.25,49.99,0,0,0,0,0,0,49.75,-1.25,5.333333333,0,2.333333333,0,12.33333333,0,134.6666667,0,24,0,115.3333333,0,2,4.333333333,3.336666667,6.666666667,0,219.5366667,0,73.80666667,19.66666667,22.75,0,0,130.3333333,0,278.2233333,0,8.333333333,0,15.12,0,7.666666667,134.6666667,115.3333333,0,1,1,55,1,1,Y,A,N,11822,35711,3836.3,3761.17,35410,11668,72.33,680.96,224.38,388,143,52,450,133,57,R,MIDWEST AREA,N,R,9.989997864,3,3,NA,0,0,O,5,S,S,2,M,6,1,C,A,0,N,U,U,U,U,Y,Y,528,1000057,,
20.18,1.25,20,0,0,0,0,0,0,-0.25,-0.18,0,0,0,0,0,0,0.333333333,0,0.666666667,0,0.333333333,0,0,0,0,0.666666667,0,0.4,0,0.303333333,0,0,0,0,0.666666667,0,0.303333333,0,0.333333333,0,0.4,0,0,0.333333333,0.333333333,0,0,0,50,1,1,Y,A,N,208,481,1048.76,1048.76,290,145,21.4,5.92,2.96,1,1,20,3,3,17,T,OHIO AREA,N,N,29.98999023,1,1,NA,0,0,,2,S,B,1,M,7,,C,A,0,N,U,U,U,U,U,N,1536,1000058,,
36.8375,35.5,44.99,0,0,0,0,0,1.8475,0.5,0.4625,0.333333333,0,0,0,2,0,8.666666667,0,1,0,6.333333333,0,0,0,0,0.666666667,0,22.77,0,1.23,1.666666667,1.93,0.333333333,0.926666667,5,0,12.76666667,0,2.333333333,0,11.23333333,0,0.333333333,8.666666667,6.333333333,0,0,1,55,3,2,N,A,N,3794,8925.07,2415.79,2377.51,8908.07,3781,44.86,168.08,71.34,35,10,37,115,45,37,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,29.98999023,2,2,NA,0,0,O,3,S,M,2,M,7,1,C,A,0,N,U,Y,Y,U,U,Y,1023,1000059,,
37.99,71,37.99,0,0,0,0,0,0,146,0,0,0,0.666666667,0,2.666666667,0,14,0,0.333333333,0,10.66666667,0,0,0,0,0,0,31.09333333,0,2.373333333,1,0.453333333,0,0,8.333333333,0,12.56,0,2.666666667,0,20.90666667,0,0.666666667,14,10.66666667,0,0,0,53,1,1,U,A,N,3604,10721,2811.89,2704.07,10307,3415,53.02,202.1,66.96,22,5,38,25,6,39,C,MIDWEST AREA,N,N,29.98999023,1,1,NA,0,0,O,3,S,A,3,M,7,1,,A,0,N,U,U,U,U,U,Y,1597,1000060,,
45.75,150.75,30,0,0,0,0,0,15.455,-40.75,1.48,6.333333333,0,4,0,14.33333333,0,58.66666667,0,19.66666667,0,35.33333333,0,0,0,0,11,0,27.89,0,17.54,1,0.75,0,0,35.33333333,0,29.95666667,0,18.33333333,0,15.47333333,0,10.33333333,58.66666667,35.33333333,0,0,1,50,1,1,N,A,N,3709,5037,1719.71,1708.42,4989,3674,42.71,124.73,91.85,164,121,45,137,103,43,R,MIDWEST AREA,Y,N,29.98999023,3,2,WC,1,0,O,8,,M,3,M,5,1,I,,0,N,Y,U,U,U,Y,N,1150,1000061,,
42.885,406,40,0,53.75,13.4375,13.4375,0,0,88,3.565,0.666666667,0,1.666666667,0,27,0,162.6666667,0,44.33333333,0,133.6666667,0,0,0,0,27.33333333,0,172.9333333,0,47.69,6.333333333,4.123333333,4.333333333,7.013333333,93.33333333,0,121.5933333,0,84.33333333,0,99.03,0,2.333333333,162.6666667,133.6666667,0,1.666666667,0,50,1,1,N,C,N,6008,12776,2191.84,2128.51,12748,5994,43.44,260.16,122.33,377,207,42,349,172,45,C,CENTRAL/SOUTH TEXAS AREA,N,R,9.989997864,2,2,NA,1,0,O,7,S,M,6,M,5,1,I,A,0,H,U,U,U,Y,Y,Y,901,1000062,,
91.175,332.75,75,0,0,0,0,0,0,-30.75,-5.425,3.333333333,0,2,0,33.66666667,0.333333333,230.6666667,0.333333333,33,0,192,0,0.333333333,1,0.756666667,21.66666667,0,185.65,0,33.21,9,2.366666667,4.666666667,5.4,201.3333333,0,196.7266667,0,23.33333333,0,22.13333333,0,5.333333333,231,192,0,0.666666667,0,50,2,2,Y,B,N,7714,14451,3872.66,3722.83,14071,7545,80.93,305.89,164.02,343,209,93,238,142,85,S,MIDWEST AREA,Y,N,129.9899902,3,3,WCMB,0,0,O,4,,B,1,M,6,2,C,,0,N,U,U,U,U,U,Y,122,1000063,,
342.8575,2961.25,139.96,11.1375,1444.75,149.975,141.725,8.25,62.335,203.75,6.8825,10,0.333333333,9.333333333,0,113.6666667,3,697,13.33333333,328.6666667,5,568.6666667,10,0,0,0,141,1.666666667,991.3666667,29.85333333,871.4966667,210.6666667,244.6433333,96.33333333,226.5033333,732.3333333,7.333333333,1549.2,24.14333333,156,2.666666667,313.66,5.71,19.66666667,710.3333333,578.6666667,2.333333333,34.33333333,0,52,2,2,N,A,N,50971,120185.5167,12610.01,12522.26,120095.52,50915,245.53,2354.81,998.33,2893,1238,341,2739,1174,310,T,TENNESSEE AREA,Y,N,199.9899902,10,7,WCMB,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,72,1000064,,
54.96,244,51.99,2.97,0,0,0,0,0,15,1.98,0.666666667,0,2.666666667,0.333333333,11.66666667,0.333333333,69,0.666666667,14.33333333,0,54.33333333,0,0,0,0,3.666666667,0,107.84,0,48.80666667,13,13.19,1,1.433333333,54,0,125.04,0,14.33333333,0,31.60666667,0,3.666666667,69.66666667,54.33333333,0,0,0,54,1,1,N,A,N,4680,14131.01667,3341.61,3273.14,13975.02,4563,61.76,263.68,86.09,239,87,54,273,93,55,C,MIDWEST AREA,Y,N,129.9899902,4,4,WCMB,0,0,O,15,S,S,3,M,6,,I,A,1,N,U,U,U,U,U,Y,37,1000065,,
29.735,65.25,29.99,0.99,1.75,0.525,0.525,0,0,75.75,-0.255,0,0,5,0,2.666666667,0,32.66666667,0,3.333333333,0,25,0,0,0,0,1.333333333,0,50.61333333,0,7.776666667,1,0.856666667,0,0,27.33333333,0,57.38333333,0,1,0,1.006666667,0,5,32.66666667,25,0,0.333333333,0,50,2,1,Y,B,N,27916,58808.64333,4231.59,4022.65,56903.64,27017,85.59,1210.72,574.83,40,14,30,95,37,44,S,CENTRAL/SOUTH TEXAS AREA,Y,N,29.98999023,8,5,NA,1,0,O,1,S,M,4,M,6,2,C,A,0,N,U,Y,Y,U,U,Y,530,1000066,,
81.8,859.5,75,2.475,0,0,0,0,0,-35.5,-5.81,4.333333333,0,2.666666667,0,33.66666667,0,209.3333333,0,104,0,171.3333333,0,0,0,0,40,0,323.3933333,0,235.9433333,35.33333333,10.84,49.66666667,92.01,221.3333333,0,474.0133333,0,51.33333333,0,85.32333333,0,7,209.3333333,171.3333333,0,6.333333333,1,54,2,2,N,A,N,20309,48234.07,6499.11,6390.36,48045.07,20206,120.57,906.51,381.25,871,391,84,871,418,83,T,CENTRAL/SOUTH TEXAS AREA,Y,N,59.98999023,5,4,WCMB,1,1,O,12,S,M,4,M,9,,C,A,0,G,U,U,U,U,Y,Y,860,1000067,,
149.99,2382.5,149.99,0,0,0,0,0,0,-230.5,0,4,0,22,0,161,0,725.6666667,10.66666667,227.3333333,0,540,10.66666667,9.666666667,23,18.77333333,120.6666667,1.333333333,1211.343333,28.93666667,391.1933333,145,131.7166667,102.6666667,165.7366667,533.6666667,4,941.7866667,12.63333333,232.3333333,6.666666667,620.75,16.30333333,26,736.3333333,550.6666667,0,18,1,56,3,3,Y,B,N,46322,93239,5316.61,5150.61,91324,45551,95.38,1691.19,843.54,2459,926,150,2092,858,128,T,CENTRAL/SOUTH TEXAS AREA,N,N,299.9899902,18,9,WCMB,0,0,O,5,M,S,6,M,6,1,,A,0,H,U,Y,U,U,U,Y,307,1000068,,
50.485,380.25,59.99,0.495,0,0,0,0,0,92.75,-0.495,4,0,0.666666667,0,18.66666667,0,130.6666667,0,61.33333333,0,108.3333333,0,0,0,0,37,0,116.65,0,76.15333333,21.66666667,19.45333333,4.666666667,23.47666667,109.6666667,0,144.9233333,0,45.33333333,0,47.88,0,4.666666667,130.6666667,108.3333333,0,0.333333333,1,56,1,1,Y,A,N,5930,13075,2130.37,1890.58,13054,5911,34.37,237.35,107.47,349,176,51,443,207,51,S,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,1,1,NA,1,0,O,14,S,M,4,M,6,1,I,A,0,D,U,U,Y,Y,U,Y,1698,1000069,,
53.46,383.5,50,0.2475,0,0,0,0,0,-214.5,-3.46,1.666666667,0,2.333333333,0,24.66666667,0,131.3333333,0,65.66666667,0,103,0,0.333333333,3.333333333,3.176666667,32.33333333,0,102.5733333,0,112.9566667,26,13.54,2.666666667,7.636666667,151.6666667,0,195.8966667,0,16.66666667,0,19.63333333,0,4,131.3333333,103,0,0.666666667,1,54,1,1,N,A,N,14080,24958.11333,2762.23,2673.52,24602.11,13928,53.47,492.04,278.56,455,280,55,527,316,54,U,HOUSTON AREA,Y,N,29.98999023,2,2,NA,1,0,O,8,M,A,3,M,9,1,C,B,0,F,U,U,U,U,U,Y,873,1000070,,
84.9075,745,84.99,0.495,0,0,0,0,0,367,-8.9275,3,0,12.33333333,0,51.66666667,0,263.6666667,0,104,0,197.3333333,0,2.666666667,7,5.513333333,59,0,286.3733333,0,181.05,13.33333333,35.7,14,27.16,212.3333333,0,285.0566667,0,88.33333333,0,182.3666667,0,15.33333333,263.6666667,197.3333333,0,2,0,50,1,1,N,CA,Y,17767,37287.02,3724.66,3619.66,37080.02,17625,78.69,806.09,383.15,623,277,88,657,306,59,C,CENTRAL/SOUTH TEXAS AREA,N,N,79.98999023,4,2,WC,0,0,O,12,M,S,4,M,3,2,,B,0,H,U,U,U,U,U,Y,86,1000071,,
75.665,241.75,74.99,0,0,0,0,0,0,-19.75,-0.675,4.666666667,0,0,0,6.666666667,0,40,0,12.66666667,0,29.66666667,0,0,0,0,3.666666667,0,143.6533333,0,35.83,4.666666667,4.47,3,15.77333333,27,0,124.0333333,0,14.33333333,0,55.44666667,0,4.666666667,40,29.66666667,0,0,1,50,1,1,N,A,N,3931,16488.01667,2954.67,2831.82,16411.02,3887,57.79,334.92,79.33,248,49,76,256,50,76,U,DALLAS AREA,Y,R,99.98999023,4,3,WCMB,1,1,O,15,S,M,4,M,6,2,C,A,1,N,U,U,U,U,U,Y,226,1000072,,
17.4275,19.75,16.99,0,1.25,0.4375,0.4375,0,0,15.25,1.3125,0.333333333,0,2.333333333,0,5.333333333,0,12,0,2.333333333,0,4.333333333,0,1,1,0.423333333,0.333333333,0,3.216666667,0,3.69,0,0,0,0,5.333333333,0,6.43,0,1,0,0.476666667,0,2.666666667,12,4.333333333,0,0,0,56,1,1,U,C,N,666,1002,957.03,927.91,986,650,16.87,17.93,11.82,15,6,17,18,10,17,T,TENNESSEE AREA,N,N,29.98999023,1,1,NA,0,0,O,13,S,B,1,M,4,2,C,A,0,Z,U,U,U,U,U,Y,1695,1000073,,
107.25,1671,75,0,126,31.5,31.5,0,0,-641,-29.7,6.666666667,0,11.33333333,0,33.66666667,0,242.6666667,0,268.6666667,0,193.3333333,0,0,0,0,130.3333333,0,427.13,0,633.3833333,42,38.43666667,45,124.5733333,329,0,680.6133333,0,130.6666667,0,379.9,0,18,242.6666667,193.3333333,0,14.66666667,0,54,1,1,N,CA,N,36495,80944,5347.69,5094.09,80759,36366,96.11,1523.75,686.15,1885,836,117,1996,924,128,S,MIDWEST AREA,N,R,9.989997864,4,3,WC,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,492,1000074,,
163.54,1437.5,82.95,2.475,0,0,0,0,0.0975,-185.5,93.93,15,0,0.666666667,0,88,0,471.3333333,0,286.6666667,0,372.6666667,0,0.333333333,2.333333333,2.106666667,165.3333333,2,488.9733333,0,426.91,58,51.38666667,29,49.67666667,514,0,775.21,0,124.3333333,0,140.6766667,0,15.66666667,471.3333333,372.6666667,0,30,0,50,2,1,Y,C,N,35647,73746.97,6770.5,6638.5,73126.97,35314,135.48,1492.39,720.69,1499,842,132,1371,733,121,T,SOUTHWEST AREA,Y,N,149.9899902,7,4,WCMB,1,1,,1,M,U,1,M,7,,B,B,0,G,U,U,U,U,U,N,100,1000075,,
66.285,1229.75,59.99,2.97,52.75,15.825,15.825,0,0,217.25,-8.565,4,0,1.333333333,0,40.33333333,0,325,0,91.66666667,0,280.6666667,0,9.666666667,14,9.873333333,36.33333333,0,822.7466667,0,258.3133333,103.6666667,99.09333333,26,78.18666667,215.6666667,0,445.96,0,155.3333333,0,635.1,0,5.333333333,325,280.6666667,0,4.333333333,0,52,1,1,Y,A,N,14444,39416.08667,3130.78,3030.77,38900.09,14212,75.77,972.5,355.3,1157,317,69,1102,326,59,C,CENTRAL/SOUTH TEXAS AREA,N,R,9.989997864,7,3,NA,1,1,O,4,S,S,1,M,7,1,C,A,0,N,U,U,U,U,U,Y,659,1000076,,
26.045,1347,10,5.445,74,11.1,11.1,0,0,-1080,-13.575,26.33333333,0,12,0,47.66666667,0,467.3333333,0.666666667,144,0,388.6666667,0.666666667,0.666666667,10,9.913333333,43,0,1017.853333,3.113333333,454.0466667,91,129.7966667,12,25.55,485.3333333,0.666666667,1380.886667,3.113333333,40,0,91.01333333,0,38.33333333,468,389.3333333,0,11,1,56,5,2,Y,A,N,15804,51246.21333,3956.34,3856.34,51060.21,15736,71.41,945.56,291.41,1707,488,30,1576,458,23,S,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,6,4,WCMB,0,0,,,M,U,2,M,5,2,A,,0,N,U,U,U,U,U,Y,309,1000077,,
21.12,17.75,18.87,0,9,2.25,2.25,0,0,10.25,12.11,0,0,0,0,0,0,3.333333333,0,11.33333333,0,3.333333333,0,0,0,0,8.666666667,0,0.75,0,8.523333333,1,0.326666667,0.333333333,0.043333333,11.33333333,0,8.366666667,0,3.333333333,0,0.906666667,0,0,3.333333333,3.333333333,0,0,0,54,1,1,N,A,N,636,799,1155.7,936.2,796,633,17.66,15.02,11.94,14,13,17,14,12,17,S,DALLAS AREA,N,N,29.98999023,2,2,NA,1,0,O,11,S,M,3,M,7,1,C,A,1,N,U,U,U,Y,U,Y,839,1000078,,
36.085,40,35,0,0,0,0,0,0.585,-16,-1.085,0,0,0,0,4.333333333,0,24.66666667,0,0.666666667,0,20.33333333,0,0,0,0,0.666666667,0,25.42666667,0,0.5,0.666666667,0.623333333,0,0,15.33333333,0,21.19333333,0,5.666666667,0,4.733333333,0,0,24.66666667,20.33333333,0,0,1,52,1,1,Y,B,N,1194,2184,1458.92,1402.47,2134,1169,35.06,53.35,29.23,45,25,36,60,32,36,C,NEW ENGLAND AREA,Y,N,29.98999023,4,3,NA,1,0,O,15,S,M,3,M,4,3,C,A,0,N,U,U,U,U,U,Y,716,1000079,,
136.4175,560,70.5175,0.495,163.25,65.3,65.3,0,0,79,64.5625,7,0,1,0,21.33333333,0,105,0,115,0,79,0,0,0,0,40,0,155.5633333,0,246.1033333,36.33333333,40.66333333,28.33333333,63.43333333,138.3333333,0,271.4733333,0,52.33333333,0,130.1933333,0,8,105,79,0,2.333333333,1,56,3,2,N,C,N,10464,37396,5715.43,5642.43,37291,10409,106.46,703.6,196.4,534,193,115,689,231,113,C,DALLAS AREA,Y,N,149.9899902,6,5,WCMB,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,374,1000080,,
