,TREND
2558265,18.468536093747748
2558266,18.468651502817753
2558267,18.46876691188776
2558268,18.468882320957764
2558269,18.468997730027773
2558270,18.46911313909778
2558271,18.469228548167784
2558272,18.46934395723779
2558273,18.469459366307795
2558274,18.4695747753778
2558275,18.469690184447806
2558276,18.469805593517812
2558277,18.469921002587817
2558278,18.470036411657823
2558279,18.47015182072783
2558280,18.470267229797834
2558281,18.470382638867843
2558282,18.47049804793785
2558283,18.470613457007854
2558284,18.47072886607786
2558285,18.470844275147865
2558286,18.47095968421787
2558287,18.471075093287876
2558288,18.47119050235788
2558289,18.471305911427887
2558290,18.471421320497893
2558291,18.471536729567898
2558292,18.471652138637907
2558293,18.471767547707913
2558294,18.471882956777918
2558295,18.471998365847924
2558296,18.47211377491793
2558297,18.472229183987935
2558298,18.47234459305794
2558299,18.472460002127946
2558300,18.47257541119795
2558301,18.472690820267957
2558302,18.472806229337962
2558303,18.47292163840797
2558304,18.473037047477977
2558305,18.473152456547982
2558306,18.473267865617988
2558307,18.473383274687993
2558308,18.473498683758
2558309,18.473614092828004
2558310,18.47372950189801
2558311,18.473844910968015
2558312,18.47396032003802
2558313,18.474075729108026
2558314,18.474191138178035
2558315,18.47430654724804
2558316,18.474421956318047
2558317,18.474537365388052
2558318,18.474652774458058
2558319,18.474768183528063
2558320,18.47488359259807
2558321,18.474999001668074
2558322,18.47511441073808
2558323,18.475229819808085
2558324,18.47534522887809
2558325,18.475460637948096
2558326,18.475576047018105
2558327,18.47569145608811
2558328,18.475806865158116
2558329,18.47592227422812
2558330,18.476037683298127
2558331,18.476153092368133
2558332,18.47626850143814
2558333,18.476383910508144
2558334,18.47649931957815
2558335,18.476614728648155
2558336,18.47673013771816
2558337,18.47684554678817
2558338,18.476960955858175
2558339,18.47707636492818
2558340,18.477191773998186
2558341,18.47730718306819
2558342,18.477422592138197
2558343,18.477538001208202
2558344,18.477653410278208
2558345,18.477768819348213
2558346,18.47788422841822
2558347,18.477999637488224
2558348,18.478115046558234
2558349,18.47823045562824
2558350,18.478345864698245
2558351,18.47846127376825
2558352,18.478576682838256
2558353,18.47869209190826
2558354,18.478807500978267
2558355,18.478922910048272
2558356,18.479038319118278
2558357,18.479153728188283
2558358,18.47926913725829
2558359,18.479384546328298
2558360,18.479499955398303
2558361,18.47961536446831
2558362,18.479730773538314
2558363,18.47984618260832
2558364,18.479961591678325
2558365,18.48007700074833
2558366,18.480192409818336
2558367,18.480307818888342
2558368,18.480423227958347
2558369,18.480538637028353
2558370,18.48065404609836
2558371,18.480769455168367
2558372,18.480884864238373
2558373,18.48100027330838
2558374,18.481115682378384
2558375,18.48123109144839
2558376,18.481346500518395
2558377,18.4814619095884
2558378,18.481577318658406
2558379,18.48169272772841
2558380,18.481808136798417
2558381,18.481923545868423
2558382,18.48203895493843
2558383,18.482154364008437
2558384,18.482269773078443
2558385,18.482385182148448
2558386,18.482500591218454
2558387,18.48261600028846
2558388,18.482731409358465
2558389,18.48284681842847
2558390,18.482962227498476
2558391,18.48307763656848
2558392,18.483193045638487
2558393,18.483308454708496
2558394,18.4834238637785
2558395,18.483539272848507
2558396,18.483654681918512
2558397,18.483770090988518
2558398,18.483885500058523
2558399,18.48400090912853
2558400,18.484116318198534
2558401,18.48423172726854
2558402,18.484347136338545
2558403,18.48446254540855
2558404,18.48457795447856
2558405,18.484693363548566
2558406,18.48480877261857
2558407,18.484924181688577
2558408,18.485039590758582
2558409,18.485154999828588
2558410,18.485270408898593
2558411,18.4853858179686
2558412,18.485501227038604
2558413,18.48561663610861
2558414,18.485732045178615
2558415,18.48584745424862
2558416,18.48596286331863
2558417,18.486078272388635
2558418,18.48619368145864
2558419,18.486309090528646
2558420,18.48642449959865
2558421,18.486539908668657
2558422,18.486655317738663
2558423,18.48677072680867
2558424,18.486886135878674
2558425,18.48700154494868
2558426,18.487116954018685
2558427,18.487232363088694
2558428,18.4873477721587
2558429,18.487463181228705
2558430,18.48757859029871
2558431,18.487693999368716
2558432,18.48780940843872
2558433,18.487924817508727
2558434,18.488040226578732
2558435,18.488155635648738
2558436,18.488271044718743
2558437,18.48838645378875
2558438,18.488501862858758
2558439,18.488617271928764
2558440,18.48873268099877
2558441,18.488848090068775
2558442,18.48896349913878
2558443,18.489078908208786
2558444,18.48919431727879
2558445,18.489309726348797
2558446,18.489425135418802
2558447,18.489540544488808
2558448,18.489655953558813
2558449,18.489771362628822
2558450,18.489886771698828
2558451,18.490002180768833
2558452,18.49011758983884
2558453,18.490232998908844
2558454,18.49034840797885
2558455,18.490463817048855
2558456,18.49057922611886
2558457,18.490694635188866
2558458,18.490810044258872
2558459,18.490925453328877
2558460,18.491040862398883
2558461,18.491156271468892
2558462,18.491271680538897
2558463,18.491387089608903
2558464,18.49150249867891
2558465,18.491617907748914
2558466,18.49173331681892
2558467,18.491848725888925
2558468,18.49196413495893
2558469,18.492079544028936
2558470,18.49219495309894
2558471,18.492310362168947
2558472,18.492425771238956
2558473,18.49254118030896
2558474,18.492656589378967
2558475,18.492771998448973
2558476,18.492887407518978
2558477,18.493002816588984
2558478,18.49311822565899
2558479,18.493233634728995
2558480,18.493349043799
2558481,18.493464452869006
2558482,18.49357986193901
2558483,18.49369527100902
2558484,18.493810680079026
2558485,18.49392608914903
2558486,18.494041498219037
2558487,18.494156907289042
2558488,18.494272316359048
2558489,18.494387725429053
2558490,18.49450313449906
2558491,18.494618543569064
2558492,18.49473395263907
2558493,18.494849361709075
2558494,18.494964770779085
2558495,18.49508017984909
2558496,18.495195588919096
2558497,18.4953109979891
2558498,18.495426407059107
2558499,18.495541816129112
2558500,18.495657225199118
2558501,18.495772634269123
2558502,18.49588804333913
2558503,18.496003452409134
2558504,18.49611886147914
2558505,18.496234270549145
2558506,18.496349679619154
2558507,18.49646508868916
2558508,18.496580497759165
2558509,18.49669590682917
2558510,18.496811315899176
2558511,18.496926724969182
2558512,18.497042134039187
2558513,18.497157543109193
2558514,18.4972729521792
2558515,18.497388361249204
2558516,18.49750377031921
2558517,18.49761917938922
2558518,18.497734588459224
2558519,18.49784999752923
2558520,18.497965406599235
2558521,18.49808081566924
2558522,18.498196224739246
2558523,18.49831163380925
2558524,18.498427042879257
2558525,18.498542451949262
2558526,18.498657861019268
2558527,18.498773270089274
2558528,18.498888679159283
2558529,18.499004088229288
2558530,18.499119497299294
2558531,18.4992349063693
2558532,18.499350315439305
2558533,18.49946572450931
2558534,18.499581133579316
2558535,18.49969654264932
2558536,18.499811951719327
2558537,18.499927360789332
2558538,18.500042769859338
2558539,18.500158178929347
2558540,18.500273587999352
2558541,18.500388997069358
2558542,18.500504406139363
2558543,18.50061981520937
2558544,18.500735224279374
2558545,18.50085063334938
2558546,18.500966042419385
2558547,18.50108145148939
2558548,18.501196860559396
2558549,18.501312269629402
2558550,18.501427678699407
2558551,18.501543087769416
2558552,18.501658496839422
2558553,18.501773905909427
2558554,18.501889314979433
2558555,18.50200472404944
2558556,18.502120133119444
2558557,18.50223554218945
2558558,18.502350951259455
2558559,18.50246636032946
2558560,18.502581769399466
2558561,18.50269717846947
2558562,18.50281258753948
2558563,18.502927996609486
2558564,18.50304340567949
2558565,18.503158814749497
2558566,18.503274223819503
2558567,18.503389632889508
2558568,18.503505041959514
2558569,18.50362045102952
2558570,18.503735860099525
2558571,18.50385126916953
2558572,18.503966678239536
2558573,18.504082087309545
2558574,18.50419749637955
2558575,18.504312905449556
2558576,18.50442831451956
2558577,18.504543723589567
2558578,18.504659132659572
2558579,18.504774541729578
2558580,18.504889950799583
2558581,18.50500535986959
2558582,18.505120768939594
2558583,18.5052361780096
2558584,18.50535158707961
2558585,18.505466996149615
2558586,18.50558240521962
2558587,18.505697814289626
2558588,18.50581322335963
2558589,18.505928632429637
2558590,18.506044041499642
2558591,18.506159450569648
2558592,18.506274859639653
2558593,18.50639026870966
2558594,18.506505677779664
2558595,18.50662108684967
2558596,18.50673649591968
2558597,18.506851904989684
2558598,18.50696731405969
2558599,18.507082723129695
2558600,18.5071981321997
2558601,18.507313541269706
2558602,18.507428950339712
2558603,18.507544359409717
2558604,18.507659768479723
2558605,18.50777517754973
2558606,18.507890586619734
2558607,18.508005995689743
2558608,18.50812140475975
2558609,18.508236813829754
2558610,18.50835222289976
2558611,18.508467631969765
2558612,18.50858304103977
2558613,18.508698450109776
2558614,18.50881385917978
2558615,18.508929268249787
2558616,18.509044677319793
2558617,18.509160086389798
2558618,18.509275495459807
2558619,18.509390904529813
2558620,18.509506313599818
2558621,18.509621722669824
2558622,18.50973713173983
2558623,18.509852540809835
2558624,18.50996794987984
2558625,18.510083358949846
2558626,18.51019876801985
2558627,18.510314177089857
2558628,18.510429586159862
2558629,18.51054499522987
2558630,18.510660404299877
2558631,18.510775813369882
2558632,18.510891222439888
2558633,18.511006631509893
2558634,18.5111220405799
2558635,18.511237449649904
2558636,18.51135285871991
2558637,18.511468267789915
2558638,18.51158367685992
2558639,18.511699085929926
2558640,18.511814494999932
2558641,18.51192990406994
2558642,18.512045313139947
2558643,18.512160722209952
2558644,18.512276131279958
2558645,18.512391540349963
2558646,18.51250694941997
2558647,18.512622358489974
2558648,18.51273776755998
2558649,18.512853176629985
2558650,18.51296858569999
2558651,18.513083994769996
2558652,18.513199403840005
2558653,18.51331481291001
2558654,18.513430221980016
2558655,18.51354563105002
2558656,18.513661040120027
2558657,18.513776449190033
2558658,18.51389185826004
2558659,18.514007267330044
2558660,18.51412267640005
2558661,18.514238085470055
2558662,18.51435349454006
2558663,18.51446890361007
2558664,18.514584312680075
2558665,18.51469972175008
2558666,18.514815130820086
2558667,18.51493053989009
2558668,18.515045948960097
2558669,18.515161358030102
2558670,18.515276767100108
2558671,18.515392176170113
2558672,18.51550758524012
2558673,18.515622994310124
2558674,18.515738403380134
2558675,18.51585381245014
2558676,18.515969221520145
2558677,18.51608463059015
2558678,18.516200039660156
2558679,18.51631544873016
2558680,18.516430857800167
2558681,18.516546266870172
2558682,18.516661675940178
2558683,18.516777085010183
2558684,18.51689249408019
2558685,18.517007903150194
2558686,18.517123312220203
2558687,18.51723872129021
2558688,18.517354130360214
2558689,18.51746953943022
2558690,18.517584948500225
2558691,18.51770035757023
2558692,18.517815766640236
2558693,18.517931175710242
2558694,18.518046584780247
2558695,18.518161993850253
2558696,18.51827740292026
2558697,18.518392811990267
2558698,18.518508221060273
2558699,18.51862363013028
2558700,18.518739039200284
2558701,18.51885444827029
2558702,18.518969857340295
2558703,18.5190852664103
2558704,18.519200675480306
2558705,18.51931608455031
2558706,18.519431493620317
2558707,18.519546902690323
2558708,18.51966231176033
2558709,18.519777720830337
2558710,18.519893129900343
2558711,18.520008538970348
2558712,18.520123948040354
2558713,18.52023935711036
2558714,18.520354766180365
2558715,18.52047017525037
2558716,18.520585584320376
2558717,18.52070099339038
2558718,18.520816402460387
2558719,18.520931811530396
2558720,18.5210472206004
2558721,18.521162629670407
2558722,18.521278038740412
2558723,18.521393447810418
2558724,18.521508856880423
2558725,18.52162426595043
2558726,18.521739675020434
2558727,18.52185508409044
2558728,18.521970493160445
2558729,18.52208590223045
2558730,18.522201311300456
2558731,18.522316720370466
2558732,18.52243212944047
2558733,18.522547538510477
2558734,18.522662947580482
2558735,18.522778356650488
2558736,18.522893765720493
2558737,18.5230091747905
2558738,18.523124583860504
2558739,18.52323999293051
2558740,18.523355402000515
2558741,18.52347081107052
2558742,18.52358622014053
2558743,18.523701629210535
2558744,18.52381703828054
2558745,18.523932447350546
2558746,18.52404785642055
2558747,18.524163265490557
2558748,18.524278674560563
2558749,18.52439408363057
2558750,18.524509492700574
2558751,18.52462490177058
2558752,18.524740310840585
2558753,18.524855719910594
2558754,18.5249711289806
2558755,18.525086538050605
2558756,18.52520194712061
2558757,18.525317356190616
2558758,18.52543276526062
2558759,18.525548174330627
2558760,18.525663583400632
2558761,18.525778992470638
2558762,18.525894401540643
2558763,18.52600981061065
2558764,18.526125219680658
2558765,18.526240628750664
2558766,18.52635603782067
2558767,18.526471446890675
2558768,18.52658685596068
2558769,18.526702265030686
2558770,18.52681767410069
2558771,18.526933083170697
2558772,18.527048492240702
2558773,18.527163901310708
2558774,18.527279310380713
2558775,18.52739471945072
2558776,18.527510128520728
2558777,18.527625537590733
2558778,18.52774094666074
2558779,18.527856355730744
2558780,18.52797176480075
2558781,18.528087173870755
2558782,18.52820258294076
2558783,18.528317992010766
2558784,18.528433401080772
2558785,18.528548810150777
2558786,18.528664219220783
2558787,18.528779628290792
2558788,18.528895037360797
2558789,18.529010446430803
2558790,18.52912585550081
