,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean
752,75.0,0.99,0.0,0.0
753,69.99,0.2475,29.25,11.7
754,50.0,0.495,113.0,28.25
755,79.8375,5.94,0.0,0.0
756,35.1425,0.0,10.25,2.5625
757,55.0,0.2475,16.25,1.625
758,50.0,0.0,0.0,0.0
759,9.0325,0.0,8.0,2.9
760,50.0,0.0,0.0,0.0
761,32.49,0.495,15.75,4.725
762,29.99,0.2475,18.25,6.3875
763,34.98,0.99,2.75,0.88
764,39.365,0.0,0.0,0.0
765,50.0,10.6425,32.5,9.75
766,30.0,0.0,3.5,1.225
767,29.99,2.97,18.0,5.4
768,49.99,0.7425,53.75,21.5
769,49.97,2.7225,60.75,27.3375
770,39.0,1.2375,923.25,230.8125
771,79.435,1.2375,0.0,0.0
772,63.365,2.475,0.0,0.0
773,49.99,6.1875,25.75,7.7475
774,57.2875,1.2375,244.0,97.6
775,74.99,3.7125,1.75,0.6825
776,67.0875,0.0,112.25,39.2875
777,66.5225,13.1175,28.5,8.55
778,84.99,3.7125,0.0,0.0
779,30.0,0.0,18.75,6.5625
780,55.0,0.0,0.0,0.0
781,55.0,0.2475,7.0,0.7
782,75.0,5.1975,0.75,0.2925
783,59.99,0.495,74.25,22.275
784,30.0,0.99,0.0,0.0
785,32.49,0.7425,102.5,30.75
786,30.0,0.0,150.75,52.7625
787,19.99,0.99,0.0,0.0
788,109.97,1.485,0.0,0.0
789,30.0,0.0,0.0,0.0
790,94.99,4.2075,0.0,0.0
791,75.0,0.2475,0.0,0.0
792,30.0,0.0,0.0,0.0
793,44.99,0.0,0.0,0.0
794,40.0,0.0,0.0,0.0
795,55.0,0.0,16.75,1.675
796,45.0,0.2475,175.0,43.75
797,73.0,0.0,14.5,3.625
798,83.66,5.6925,202.0,80.8
799,37.5725,0.2475,15.75,6.3
800,84.99,5.445,363.25,93.2625
801,40.0,0.2475,75.5,18.875
802,19.99,0.495,5.75,2.2425
803,39.0,0.2475,0.75,0.2925
804,75.0,1.7325,0.0,0.0
805,50.0,2.2275,0.0,0.0
806,75.0,3.465,0.0,0.0
807,24.9,0.0,0.0,0.0
808,25.0,0.0,2.75,1.375
809,44.99,0.2475,0.0,0.0
810,29.99,2.475,7.25,2.9
811,29.99,0.2475,0.0,0.0
812,24.99,0.0,49.25,18.2225
813,65.0875,0.0,0.0,0.0
814,45.0,0.7425,41.0,10.25
815,44.99,0.495,0.0,0.0
816,301.98,0.0,0.0,0.0
817,10.0,0.0,0.0,0.0
818,9.1925,3.2175,4.0,1.5925
819,59.99,0.0,0.0,0.0
820,69.99,0.0,30.0,5.7
821,44.99,0.2475,111.5,39.025
822,84.99,0.0,10.0,2.5
823,132.625,0.99,0.5,0.195
824,42.53,0.495,5.75,2.0125
825,60.15,0.0,29.0,13.05
826,50.0,8.1675,657.5,65.75
827,40.07,0.99,86.0,34.4
828,104.98,1.7325,219.75,43.95
829,37.285,0.495,27.0,10.7975
830,29.99,0.0,2.75,0.66
831,75.0,0.0,0.0,0.0
832,44.99,0.0,0.0,0.0
833,37.53,0.0,0.0,0.0
834,69.99,0.2475,89.75,22.4375
835,50.0,1.2375,41.25,10.3125
836,159.99,6.6825,0.0,0.0
837,0.0,0.0,0.0,0.0
838,29.49,0.495,0.0,0.0
839,75.0,1.2375,34.75,8.6875
840,10.0,0.0,0.0,0.0
841,21.6075,2.97,77.75,31.075
842,60.7625,0.0,91.25,23.2625
843,39.99,0.0,0.0,0.0
844,40.0,0.0,4.0,1.0
845,40.0,0.0,47.25,11.8125
846,69.99,0.0,0.0,0.0
847,119.5875,8.91,0.0,0.0
848,17.0,0.0,13.0,4.55
849,74.995,0.0,0.0,0.0
850,55.0,0.495,21.5,6.45
851,50.0,0.99,9.25,2.775
852,50.0,0.7425,1.25,0.375
853,49.99,0.495,45.25,18.1
854,19.7475,0.2475,28.5,7.125
855,50.0,1.485,130.25,32.5625
856,75.0,0.2475,4.0,1.0
857,17.0,0.0,0.0,0.0
858,50.0,0.2475,20.0,6.0
859,84.99,0.99,21.0,6.16
860,94.99,0.0,16.75,4.1875
861,109.98,0.0,0.0,0.0
862,16.99,0.0,0.0,0.0
863,50.0,2.7225,27.75,8.325
864,47.17,0.2475,0.0,0.0
865,39.99,0.495,0.0,0.0
866,30.0,0.0,0.0,0.0
867,17.5825,3.2175,67.5,21.525
868,59.99,0.2475,7.0,2.795
869,75.0,0.99,0.0,0.0
870,30.0,0.495,58.25,23.3
871,40.0,0.0,158.25,39.5625
872,77.65,0.0,0.0,0.0
873,30.0,0.0,0.0,0.0
874,10.155,0.0,68.75,26.8125
875,40.0,0.0,0.0,0.0
876,52.79,1.485,7.75,2.7125
877,44.95,0.2475,82.5,16.5
878,25.0,0.0,0.0,0.0
879,39.99,0.0,0.0,0.0
880,50.0,0.7425,32.75,9.825
881,50.0,0.0,46.75,11.6875
882,29.99,0.0,1.0,0.39
883,56.66,0.33,0.0,0.0
884,80.115,0.495,59.25,23.695
885,84.99,1.485,30.0,7.5
886,84.99,0.0,0.0,0.0
887,75.0,1.7325,0.0,0.0
888,79.99,7.92,0.0,0.0
889,94.99,2.475,111.5,39.025
890,44.95,0.0,12.75,3.1875
891,47.61,0.0,91.75,36.7
892,32.32333333,1.32,0.0,0.0
893,59.99,2.7225,2.75,1.0725
894,44.99,1.98,0.0,0.0
895,49.99,1.98,146.25,43.92
896,45.0,0.0,3.0,0.75
897,44.99,0.495,58.5,23.4
898,16.99,0.0,0.0,0.0
899,94.99,0.2475,20.0,5.0
900,49.99,0.0,0.0,0.0
901,5.0,0.0,0.0,0.0
902,57.57,0.0,29.0,7.5125
903,65.7975,9.9,0.0,0.0
904,10.0,0.0,0.0,0.0
905,40.0,0.2475,0.0,0.0
906,29.99,0.0,5.5,2.2
907,59.99,5.6925,146.0,43.8
908,35.99,0.0,0.0,0.0
909,50.1875,0.99,10.0,2.0
910,59.99,2.475,0.0,0.0
911,50.0,0.2475,39.5,9.875
912,29.99,0.2475,4.25,1.7
913,12.33,0.7425,133.5,85.725
914,30.0,0.495,10.75,4.3
915,74.99,3.96,319.25,79.8475
916,21.28,5.6925,262.75,105.1
917,96.4425,1.485,151.25,39.0125
918,11.32666667,0.0,23.66666667,8.283333333
919,39.99,0.2475,0.25,0.0975
920,64.1825,2.475,18.0,7.2
921,20.0,0.0,10.25,2.05
922,75.0,1.98,186.75,46.6875
923,35.99,0.7425,18.0,5.4
924,30.0,0.495,0.0,0.0
925,64.99,0.495,22.75,9.1
926,59.99,1.98,0.0,0.0
927,44.99,0.0,0.5,0.2
928,119.99,22.5225,234.5,82.075
929,58.7025,4.2075,313.5,79.25
930,40.0,1.2375,154.5,30.9
931,29.99,0.0,0.0,0.0
932,25.0,0.2475,52.5,26.25
933,50.0,1.2375,47.0,9.4
934,34.99,9.9,46.0,18.4
935,94.99,2.97,0.0,0.0
936,40.07,0.0,10.25,4.5875
937,11.4975,0.0,0.5,0.2
938,66.65333333,2.97,150.0,59.97333333
939,55.0,8.6625,53.25,13.3125
940,45.0,0.0,0.0,0.0
941,50.0,0.2475,31.75,7.9375
942,91.605,11.88,471.25,99.5875
943,30.0,0.0,0.0,0.0
944,159.99,0.2475,0.0,0.0
945,10.0,0.2475,0.0,0.0
946,22.0,0.0,0.0,0.0
947,29.99,0.0,11.0,2.86
948,50.0,0.0,0.0,0.0
949,42.49,2.7225,107.0,26.75
950,89.99,8.1675,0.0,0.0
951,20.0,0.99,3.25,1.04
952,30.0,0.0,0.0,0.0
953,70.0,3.465,44.0,11.0
954,46.24,0.99,0.0,0.475
955,44.99,0.0,12.75,4.4625
956,159.99,0.0,0.0,0.0
957,64.8275,0.2475,0.0,0.0
958,84.99,0.0,163.75,40.9375
959,63.99,3.7125,359.0,143.575
960,75.0,2.475,0.0,0.0
961,60.0,0.0,0.0,0.0
962,59.99,1.7325,0.0,0.0
963,104.98,0.2475,816.75,98.01
964,54.995,0.2475,2.0,0.78
965,69.99,0.0,178.25,53.475
966,34.98,0.0,78.5,14.13
967,29.99,0.0,0.0,0.0
968,47.1725,0.0,75.0,30.0
969,41.28,0.0,101.25,40.4875
970,44.99,0.2475,0.0,0.0
971,30.3675,0.0,0.0,0.0
972,39.99,1.485,6.25,2.5
973,49.99,0.0,0.0,0.0
974,40.0,0.0,0.0,0.0
975,49.99,0.0,63.0,22.05
976,44.99,0.0,4.0,1.4
977,49.99,0.495,0.0,0.0
978,,,,
979,39.6775,0.2475,0.0,0.0
980,69.99,0.2475,0.0,0.0
981,75.0,0.0,25.5,6.375
982,69.99,2.97,8.75,3.5
983,30.0,0.0,89.75,31.4125
984,75.3925,3.465,14.0,5.6
985,32.49,2.2275,0.0,0.0
986,84.99,5.445,0.0,0.0
987,54.98,0.2475,191.0,76.4
988,20.0,0.0,22.75,4.55
989,70.0,0.495,0.75,0.2925
990,40.0,0.0,284.75,71.1875
991,75.0,0.0,0.0,0.0
992,39.99,0.0,0.0,0.0
993,75.0,1.2375,252.75,63.1875
994,16.99,0.0,39.5,17.775
995,88.5325,9.405,39.75,15.9
996,30.0,0.0,27.0,10.8
997,29.99,0.0,23.25,8.1375
998,37.4175,0.0,0.0,0.0
999,49.995,0.99,327.25,84.775
1000,104.99,3.465,87.75,35.055
1001,43.5025,0.0,0.0,0.0
1002,69.99,1.485,40.25,13.16
1003,49.99,1.98,0.0,0.0
1004,48.0,0.495,126.5,31.625
1005,31.28,1.98,0.0,0.0
1006,70.0,1.7325,0.0,0.0
1007,40.7925,0.0,24.25,6.0625
1008,9.7075,0.99,0.0,0.0
1009,16.95,0.2475,0.0,0.0
1010,94.99,1.485,361.75,90.4375
1011,85.7,6.6825,417.75,84.55
1012,29.99,0.0,0.0,0.0
1013,52.5225,0.2475,0.0,0.0
1014,59.99,0.0,5.25,1.575
1015,75.0,0.0,83.75,20.9375
1016,69.99,0.2475,0.0,0.0
1017,32.49,0.0,0.0,0.0
1018,29.99,0.0,0.0,0.0
1019,39.99,0.0,0.0,0.0
1020,59.99,0.2475,2.5,0.75
1021,35.99,0.0,0.0,0.0
1022,50.0,1.485,24.75,7.425
1023,50.0,1.2375,0.0,0.0
1024,75.0,0.495,122.0,30.5
1025,59.99,0.0,0.0,0.0
1026,40.0,0.0,0.0,0.0
1027,54.99,0.0,217.75,65.325
1028,75.0,0.7425,0.0,0.0
1029,29.99,0.0,0.0,0.0
1030,50.0,0.495,75.0,22.5
1031,94.99,2.97,0.0,0.0
1032,24.99,0.7425,13.25,4.9025
1033,29.99,0.495,0.0,0.0
1034,64.99,0.0,114.5,45.8
1035,29.99,0.0,0.0,0.0
1036,29.49,1.2375,0.75,0.2925
1037,50.0,2.475,211.0,63.3
1038,84.99,3.96,59.5,14.91
1039,10.0,0.2475,0.0,0.0
1040,44.99,0.2475,0.0,0.0
1041,25.0,0.0,7.0,1.75
1042,30.0,0.0,0.0,0.0
1043,44.99,0.7425,109.25,38.2375
1044,75.0,0.2475,0.0,0.0
1045,49.99,0.7425,0.0,0.0
1046,31.98,2.97,458.25,160.3875
1047,30.0,0.0,0.0,0.0
1048,29.99,0.495,10.0,3.5
1049,44.99,0.0,0.0,0.0
1050,29.99,0.0,0.0,0.0
1051,10.0,0.0,0.0,0.0
1052,16.99,0.0,0.0,0.0
1053,55.0,0.2475,0.0,0.0
1054,49.99,0.7425,119.0,35.7
1055,30.0,0.0,417.75,125.325
1056,84.99,0.2475,471.25,188.5
1057,14.99,0.0,0.0,0.0
1058,30.0,1.485,0.0,0.0
1059,75.0,17.0775,15.0,3.75
1060,16.99,0.0,0.0,0.0
1061,32.49,0.2475,0.0,0.0
1062,30.0,0.0,0.0,0.0
1063,45.0,0.0,5.5,1.375
1064,30.0,0.0,80.5,28.185
1065,111.98,5.445,148.25,51.8875
1066,77.49,16.83,263.75,65.9375
1067,29.99,0.0,0.0,0.0
1068,29.99,0.0,0.0,0.0
1069,34.98,0.99,44.75,20.1225
1070,45.51,0.495,0.0,0.0
1071,30.0,0.0,0.0,0.0
1072,88.0,0.495,0.0,0.0
1073,149.99,0.2475,421.0,84.2
1074,30.0,0.0,0.0,0.0
1075,169.99,19.5525,179.25,26.8875
1076,210.3925,7.6725,561.25,84.1875
1077,29.99,0.0,20.5,6.15
1078,29.99,0.0,184.75,64.6625
1079,10.0,4.455,0.0,0.0
1080,79.99,0.495,12.75,5.1
1081,84.99,8.6625,28.0,11.2
1082,29.99,0.0,0.0,0.0
1083,79.99,1.2375,10.0,2.5
1084,21.0625,0.7425,26.25,7.875
1085,55.0,6.93,105.5,26.375
1086,50.0,0.0,0.0,0.0
1087,60.0,0.495,0.0,0.0
1088,39.99,0.0,0.0,0.0
1089,119.5875,0.495,0.0,0.0
1090,16.99,0.0,0.0,0.0
1091,49.99,1.7325,0.0,0.0
1092,69.99,0.0,10.0,3.0
1093,45.0,0.0,72.5,18.125
1094,29.99,0.0,5.75,2.3
1095,45.0,0.0,5.0,1.25
1096,59.99,0.2475,7.0,2.1
1097,29.2625,0.0,0.0,0.0
1098,30.0,0.0,0.0,0.0
1099,29.99,0.0,23.0,4.14
1100,94.99,5.94,12.5,4.375
1101,32.49,1.98,134.0,33.5
1102,34.99,0.2475,0.0,0.0
1103,44.99,0.495,34.5,13.8
1104,35.99,0.7425,0.0,0.0
1105,159.99,2.475,0.0,0.0
1106,24.99,0.0,0.0,0.0
1107,30.0,0.2475,0.0,0.0
1108,84.99,4.455,0.25,0.0975
1109,76.6575,3.7125,121.25,36.975
1110,29.99,0.0,0.0,0.0
1111,37.4275,0.99,57.0,17.1
1112,119.9925,0.0,0.0,0.0
1113,74.99,2.2275,0.0,0.0
1114,10.0,0.0,0.0,0.0
1115,84.99,6.93,57.0,14.25
1116,94.99,0.0,0.0,0.0
1117,39.325,0.2475,191.25,57.375
1118,50.0,0.99,23.0,3.45
1119,59.99,2.2275,3.5,1.365
1120,69.99,0.0,0.0,0.0
1121,45.0,0.99,11.5,2.875
1122,24.99,0.0,56.75,20.9975
1123,59.99,0.0,0.0,0.0
1124,16.99,0.2475,21.0,9.45
1125,32.49,0.7425,31.75,9.525
1126,30.0,0.2475,1.25,0.3125
1127,30.0,0.0,3.0,1.05
1128,30.0,0.0,46.75,16.3625
1129,67.8925,0.99,203.0,81.2
1130,30.0,0.2475,0.0,0.0
1131,44.7825,4.95,180.5,54.1725
1132,30.0,0.0,0.0,0.0
1133,50.07,0.7425,46.25,18.5
1134,39.99,0.0,1.75,0.6125
1135,30.0,0.2475,0.0,0.0
1136,83.74,2.97,199.25,49.8125
1137,42.53,0.2475,130.25,45.6625
1138,50.0,0.99,0.0,0.0
1139,59.99,0.0,0.0,0.0
1140,39.99,0.0,0.0,0.0
1141,40.0,2.2275,0.25,0.0975
1142,37.99,0.0,29.5,11.8
1143,34.99,0.0,16.5,6.6
1144,45.07,2.2275,31.5,11.8625
1145,29.99,0.2475,0.0,0.0
1146,29.99,1.2375,0.0,0.0
1147,65.3675,1.98,0.0,0.0
1148,29.99,4.2075,191.25,66.9375
1149,94.99,0.0,10.75,2.6875
1150,30.0,0.0,0.0,0.0
1151,106.4425,0.0,153.5,42.11
1152,29.99,0.2475,0.5,0.195
1153,53.9825,4.455,271.5,82.55
1154,32.49,0.2475,0.0,0.0
1155,29.99,0.0,0.0,0.0
1156,45.2475,0.495,134.25,47.1075
1157,30.0,2.2275,5.75,2.0125
1158,29.99,0.2475,1.0,0.4
1159,30.0,0.2475,0.0,0.0
1160,34.75,0.2475,0.5,0.5
1161,29.99,0.2475,0.0,0.0
1162,30.0,0.0,2.25,0.7875
1163,75.0,2.2275,4.75,1.1875
1164,75.0,4.7025,2.75,1.0725
1165,104.99,0.2475,0.0,0.0
1166,75.1975,0.7425,0.0,0.0
1167,74.99,0.2475,0.0,0.0
1168,59.99,0.2475,7.5,2.25
1169,44.99,2.475,77.25,27.0375
1170,9.715,0.0,6.5,2.535
1171,17.0,0.0,0.0,0.0
1172,50.0,0.0,0.0,0.0
1173,49.99,0.0,0.0,0.0
1174,35.99,0.7425,251.75,75.57
1175,84.99,0.2475,0.0,0.0
1176,34.94,0.495,0.0,0.0
1177,20.0,0.0,0.0,0.0
1178,30.0,0.0,0.0,0.0
1179,39.99,0.0,0.0,0.0
1180,40.0,0.2475,97.75,24.4375
1181,40.0,0.0,0.0,0.0
1182,29.9925,7.6725,132.75,45.0
1183,30.0,0.7425,0.0,0.0
1184,50.0,3.465,150.75,45.225
1185,20.0,0.0,15.25,3.05
1186,30.0,0.0,14.0,4.9
1187,61.97,4.2075,19.25,5.955
1188,94.99,0.0,45.0,11.25
1189,59.99,0.0,28.75,11.5
1190,30.0,0.2475,0.0,0.0
1191,29.99,0.0,0.0,0.0
1192,49.99,0.495,0.0,0.0
1193,5.0,0.0,0.0,0.0
1194,29.99,0.0,0.0,0.0
1195,34.99,0.495,0.0,0.0
1196,30.0,0.2475,0.0,0.0
1197,75.0,0.0,18.5,4.625
1198,49.99,0.2475,3.0,1.17
1199,50.0,1.2375,0.0,0.0
1200,29.99,1.2375,17.0,5.95
1201,213.73,0.0,0.0,0.0
1202,55.0,0.0,75.5,12.835
1203,44.99,0.495,0.0,0.0
1204,50.0,0.0,0.0,0.0
1205,44.99,0.0,21.25,7.4375
1206,17.0,0.0,36.75,11.025
1207,15.0,0.0,0.0,0.0
1208,49.99,0.0,20.75,4.565
1209,44.99,0.495,0.0,0.0
1210,35.0,0.495,40.5,12.15
1211,75.0,3.96,42.0,10.5
1212,44.99,0.0,0.0,0.0
1213,74.375,0.2475,0.0,0.0
1214,45.0,2.97,220.75,55.1875
1215,44.99,0.0,0.0,0.0
1216,59.95,0.0,0.0,0.0
1217,44.99,0.0,8.5,2.975
1218,44.99,0.0,4.75,1.9
1219,49.99,0.0,48.25,12.545
1220,50.0,3.7125,525.5,131.375
1221,66.175,0.0,98.25,21.615
1222,10.0,1.2375,222.25,55.5625
1223,75.0,4.455,0.5,0.195
1224,49.99,0.0,0.0,0.0
1225,44.99,0.0,40.75,14.2625
1226,12.605,0.0,0.0,0.0
1227,50.0,0.0,332.25,83.6925
1228,19.95,0.0,0.0,0.0
1229,30.0,0.0,80.5,24.15
1230,75.0,0.0,0.0,0.0
1231,30.0,0.0,0.0,0.0
1232,59.99,0.0,0.0,0.0
1233,19.99,0.0,3.25,1.2675
1234,29.2475,0.2475,0.5,0.09
1235,44.99,0.0,0.0,0.0
1236,30.0,2.97,1.75,0.6125
1237,64.99,0.0,68.75,27.5
1238,30.0,0.0,0.0,0.0
1239,25.0,0.0,0.0,0.0
1240,59.99,0.0,13.0,3.9
1241,59.065,2.7225,452.0,196.4
1242,120.7125,0.0,323.25,197.8
1243,59.99,0.0,0.0,0.0
1244,109.99,0.99,0.0,0.0
1245,84.99,5.94,0.0,0.0
1246,29.99,0.0,0.0,0.0
1247,50.0,0.2475,177.5,53.25
1248,42.49,0.0,0.0,0.0
1249,29.99,0.0,0.0,0.0
1250,59.99,0.2475,245.5,98.2
1251,10.0,0.0,42.75,42.75
1252,99.99,4.2075,7.5,2.25
1253,59.6475,0.0,0.0,0.0
1254,19.99,0.0,5.0,1.95
1255,50.03,0.7425,137.5,52.18
1256,30.0,0.0,1.0,0.3
1257,32.49,0.0,0.0,0.0
1258,32.49,0.99,17.5,7.0
1259,34.95,0.2475,0.0,0.0
1260,69.99,1.485,31.75,7.9375
1261,33.86,0.0,0.0,0.0
1262,50.03,0.0,9.0,2.25
1263,59.99,0.2475,0.0,0.0
1264,50.0,0.495,39.5,9.875
1265,49.99,7.425,7.75,2.1975
1266,49.99,0.7425,115.0,34.5
1267,42.0925,6.1875,6.0,2.3975
1268,46.9275,2.97,10.75,3.025
1269,44.99,0.0,0.0,0.0
1270,30.0,0.0,0.0,0.0
1271,30.0,0.0,0.0,0.0
1272,0.0,0.0,0.0,0.0
1273,44.99,0.7425,0.0,0.0
1274,17.0,0.2475,96.25,32.4
1275,19.95,0.0,0.0,0.0
1276,41.7225,0.0,0.75,0.2925
1277,69.99,0.495,203.5,81.4
1278,84.99,0.495,187.0,46.75
1279,44.99,0.99,0.0,0.0
1280,15.2375,0.2475,0.0,0.0
1281,29.99,0.0,0.0,0.0
1282,60.3125,0.0,0.0,0.0
1283,70.0,0.0,0.0,0.0
1284,29.99,0.0,11.0,4.29
1285,34.98,0.0,0.0,0.0
1286,19.98,0.0,0.0,0.0
1287,154.99,1.485,0.0,0.0
1288,37.99,0.0,0.0,0.0
1289,97.605,0.495,0.0,0.0
1290,11.9975,0.0,2.0,2.0
1291,59.99,0.0,260.75,78.225
1292,0.0,0.0,0.0,0.0
1293,20.0,0.2475,416.25,83.6775
1294,30.0,0.99,0.0,0.0
1295,45.03,0.7425,26.25,10.5
1296,281.28,5.1975,0.0,0.0
1297,30.0,0.495,0.0,0.0
1298,44.99,0.0,18.0,7.2
1299,39.985,0.2475,68.0,23.8
1300,30.0,0.2475,119.75,17.9625
1301,44.99,0.0,0.0,0.0
1302,0.0,0.0,0.0,0.0
1303,32.49,0.0,0.0,0.0
1304,30.0,1.98,0.0,0.0
1305,30.0,1.2375,0.0,0.0
1306,29.99,0.0,0.0,0.0
1307,50.0,0.2475,235.0,58.75
1308,30.0,0.0,0.0,0.0
1309,30.0,0.0,0.0,0.0
1310,44.95,0.0,343.75,68.75
1311,59.99,2.475,0.0,0.0
1312,29.99,1.485,0.0,0.0
1313,10.0,0.7425,0.0,0.0
1314,44.99,1.2375,251.0,87.85
1315,74.99,0.0,0.0,0.0
1316,32.49,0.0,0.0,0.0
1317,30.0,0.0,0.0,0.0
1318,55.1575,0.495,198.0,75.125
1319,69.99,0.0,6.75,2.7
1320,16.95,0.0,12.75,4.335
1321,30.0,0.0,0.0,0.0
1322,29.99,0.7425,49.0,17.15
1323,30.0,0.0,0.0,0.0
1324,39.99,0.2475,0.0,0.0
1325,99.9925,0.495,18.25,7.3
1326,69.99,0.0,2.0,0.6
1327,39.99,0.99,0.0,0.0
1328,84.99,0.7425,3.5,1.365
1329,59.99,2.475,0.0,0.0
1330,50.0075,0.2475,0.0,0.0
1331,87.16,0.7425,207.25,51.4875
1332,30.0,1.485,0.0,0.0
1333,94.99,0.0,0.0,0.0
1334,17.0,0.0,0.0,0.0
1335,19.7475,0.0,0.0,0.0
1336,74.99,11.6325,73.5,18.375
1337,29.99,0.7425,0.0,0.0
1338,75.0,0.0,0.0,0.0
1339,24.99,0.0,44.0,16.28
1340,49.99,2.97,364.0,109.2
1341,74.99,2.475,21.75,5.4375
1342,39.99,0.0,0.0,0.0
1343,46.54,5.445,171.0,59.85
1344,34.99,0.2475,18.5,7.4
1345,42.49,0.0,0.0,0.0
1346,59.99,0.0,0.0,0.0
1347,84.99,1.7325,121.25,30.3125
1348,19.99,0.7425,17.25,6.7275
1349,30.0,0.99,101.0,30.3
1350,65.885,0.0,0.0,0.0
1351,49.99,0.0,0.0,0.0
1352,37.49,0.2475,0.0,0.0
1353,84.99,0.0,8.0,2.0
1354,39.99,0.0,0.0,0.0
1355,25.0,0.0,0.0,0.0
1356,10.0,0.2475,70.25,28.1
1357,29.99,0.0,0.0,0.0
1358,44.99,0.0,37.5,13.125
1359,19.95,0.0,9.25,3.2375
1360,13.33,0.2475,0.0,0.0
1361,40.0,0.2475,0.0,0.0
1362,30.0,0.0,0.0,0.0
1363,59.99,2.475,0.0,0.0
1364,29.99,0.2475,0.0,0.0
1365,84.99,0.7425,27.5,6.875
1366,44.99,0.0,0.0,0.0
1367,24.99,0.0,0.0,0.0
1368,75.0,1.7325,0.5,0.195
1369,11.11,1.485,90.5,36.2
1370,39.99,0.7425,3.75,1.5
1371,70.0,0.7425,0.0,0.0
1372,42.49,0.0,0.0,0.0
1373,34.99,0.0,0.0,0.0
1374,49.99,0.0,5.0,2.0
1375,29.99,0.0,0.0,0.0
1376,17.0,0.0,0.0,0.0
1377,35.0,0.0,0.0,0.0
1378,50.0,3.7125,189.25,56.775
1379,75.0,1.7325,0.0,0.0
1380,30.0,0.2475,0.0,0.0
1381,74.89,0.0,0.0,0.0
1382,59.99,1.7325,10.5,4.1975
1383,30.0,0.0,0.0,0.0
1384,49.99,3.96,169.0,42.25
1385,29.99,1.485,25.5,11.475
1386,59.99,4.7025,602.75,180.825
1387,30.0,0.0,0.0,0.0
1388,30.0,0.0,42.25,10.5625
1389,20.0,0.0,15.75,3.15
1390,84.99,1.7325,41.25,16.5
1391,20.0,0.0,0.0,0.0
1392,20.0,0.2475,0.0,0.0
1393,49.9125,0.0,0.0,0.0
1394,30.0,0.0,23.75,4.5125
1395,49.83,0.0,95.5,38.1975
1396,59.99,0.2475,0.0,0.0
1397,29.99,0.0,0.0,0.0
1398,69.99,3.96,8.0,2.035
1399,75.0,0.0,0.0,0.0
1400,53.285,0.495,0.0,0.0
1401,94.99,0.7425,260.75,65.1875
1402,42.49,0.0,0.0,0.0
1403,30.0,0.495,0.0,0.0
1404,49.99,1.7325,89.5,31.325
1405,37.99,0.0,11.5,4.6
1406,159.99,1.485,0.0,0.0
1407,11.045,0.0,0.0,0.0
1408,45.07,0.0,0.0,0.0
1409,59.99,3.2175,40.5,12.15
1410,17.0,0.0,16.0,5.6
1411,50.0,0.0,0.0,0.0
1412,20.0,0.0,40.25,8.05
1413,59.99,0.495,45.75,18.3
1414,50.0,0.7425,0.0,0.0
1415,44.95,1.2375,79.0,15.8
1416,159.99,7.6725,0.0,0.0
1417,29.99,0.0,0.0,0.0
1418,29.99,0.0,0.0,0.0
1419,50.0,1.98,0.0,0.0
1420,74.995,5.6925,0.0,0.0
1421,16.95,0.0,8.0,2.72
1422,49.99,2.475,0.0,0.0
1423,30.0,0.2475,27.0,8.1
1424,45.0,0.0,0.0,0.0
1425,112.5,12.1275,58.5,11.7
1426,30.0,1.2375,68.0,12.92
1427,30.0,0.0,0.0,0.0
1428,20.0,0.0,0.25,0.08
1429,29.0,0.0,0.0,0.0
1430,29.99,0.0,17.0,4.25
1431,29.515,0.0,0.0,0.0
1432,29.99,0.0,0.0,0.0
1433,30.0,0.495,2.0,0.5
1434,144.505,2.97,29.5,10.325
1435,5.0,0.0,4.25,4.25
1436,30.0,0.7425,153.0,53.55
1437,35.0,0.2475,37.25,11.175
1438,29.99,0.99,264.5,92.575
1439,69.99,1.98,0.0,0.0
1440,50.0,0.2475,0.0,0.0
1441,30.0,3.465,0.0,0.0
1442,30.0,0.0,0.0,0.0
1443,30.0,0.0,20.25,7.0875
1444,30.0,0.0,0.0,0.0
1445,30.0,0.0,2.75,0.825
1446,30.0,0.0,0.0,0.0
1447,34.99,0.0,0.0,0.0
1448,99.95,2.97,0.0,0.0
1449,50.0,3.96,24.0,6.0
1450,30.0,0.0,0.0,0.0
1451,34.98,0.0,11.0,3.1075
1452,75.0,4.7025,0.0,0.0
1453,44.99,0.2475,4.5,1.575
1454,84.99,0.0,1.25,0.3125
1455,59.99,0.2475,23.5,7.6575
1456,21.94,0.0,1.75,0.6825
1457,49.99,1.485,27.75,11.1
1458,44.99,1.7325,0.0,0.0
1459,44.99,0.0,0.25,0.0975
1460,50.0,0.0,91.25,22.8125
1461,44.99,0.0,677.75,271.1
1462,43.4975,0.0,32.0,6.4
1463,29.99,0.99,159.75,55.9125
1464,30.0,0.0,0.0,0.0
1465,10.0,0.0,2.75,0.6875
1466,44.99,0.2475,176.75,61.8625
1467,50.0,0.0,0.0,0.0
1468,0.0,0.0,0.0,0.0
1469,16.99,0.0,11.0,5.5
1470,62.49,0.495,47.0,14.1
1471,44.99,0.0,0.0,0.0
1472,20.0,0.2475,2.0,0.4
1473,30.0,0.0,15.0,5.25
1474,29.8675,0.0,0.0,0.0
1475,70.2325,1.485,285.25,111.475
1476,30.0,0.0,0.0,0.0
1477,50.0,0.0,0.0,0.0
1478,29.99,0.0,0.0,0.0
