,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
233,43.0,0.516,0.7,2.0,-5.621,1,0.0631,0.0182,,0.689,0.343,147.914,203187.0,4,0
234,27.0,0.631,0.547,4.0,-8.488,0,0.119,0.35,2.7e-05,0.113,0.719,164.988,204030.0,4,0
235,48.0,0.471,0.811,4.0,-3.956,1,0.0389,0.000125,4.08e-05,0.117,0.37,141.967,182307.0,4,0
236,37.0,0.692,0.102,,-11.721,1,0.061,0.818,0.00328,0.337,0.475,114.136,336863.0,4,0
237,17.0,0.415,0.774,1.0,-6.445,1,0.041,0.00403,,0.205,0.466,87.415,320522.0,4,0
238,33.0,0.483,0.603,4.0,-9.907,1,0.0386,0.348,0.878,0.0911,0.0907,179.392,173107.0,3,0
239,33.0,0.799,0.73,,-6.648,1,0.0414,0.29,9.74e-05,0.975,0.898,120.336,268650.0,4,0
240,34.0,0.315,0.565,11.0,-8.667,1,0.0369,0.65,0.671,0.107,0.0617,99.49,3.48,4,1
241,60.0,0.407,0.967,,-7.104,1,0.0666,0.000316,0.00142,0.089,0.227,180.027,203373.0,4,0
242,37.0,0.412,0.51,6.0,-8.276,0,0.0298,0.348,0.57,0.0787,0.23,147.904,281093.0,4,0
243,8.0,0.579,0.304,2.0,-14.271,0,0.0301,0.751,0.0612,0.129,0.479,129.867,4.34655,4,1
244,68.0,0.553,0.717,7.0,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,233267.0,4,0
245,41.0,0.845,0.681,6.0,-4.693,0,0.111,0.265,,0.0519,0.654,86.001,183694.0,4,0
246,13.0,0.293,0.877,7.0,-4.172,1,0.0486,0.0849,0.392,0.0787,0.87,171.47,317784.0,4,0
247,38.0,0.674,0.335,7.0,-13.903,1,0.0444,0.885,0.914,0.101,0.662,168.741,2.303233333,3,0
248,41.0,0.706,0.679,7.0,-5.392,0,0.0803,0.543,,0.371,0.5,113.038,195699.0,4,0
249,65.0,0.908,0.663,1.0,-4.032,1,0.359,0.0163,,0.287,0.399,119.983,178973.0,4,0
250,35.0,0.556,0.969,2.0,-3.778,1,0.0402,0.000119,0.829,0.378,0.325,103.994,441035.0,4,0
251,17.0,0.694,0.907,9.0,-3.854,1,0.0458,0.0765,6.2e-05,0.13,0.573,114.98,290600.0,4,0
252,56.0,0.247,0.913,7.0,-2.437,1,0.0388,0.0418,0.00839,0.257,0.34,91.157,382267.0,4,0
253,43.0,0.489,0.994,1.0,-2.236,0,0.113,2.05e-05,0.00683,0.333,0.218,90.015,243000.0,4,0
254,60.0,0.276,0.449,4.0,-11.428,1,0.0375,0.00782,0.783,0.108,0.278,101.687,230987.0,4,0
255,77.0,0.849,0.48,9.0,-5.835,1,0.226,0.612,0.269,0.295,0.677,142.021,2.64105,4,0
256,18.0,0.484,0.956,5.0,-6.388,0,0.0357,2.59e-05,0.705,0.257,0.643,145.004,219541.0,4,0
257,40.0,0.59,0.776,6.0,-5.272,0,0.0705,0.00705,1.69e-05,0.414,0.81,159.946,3.276883333,4,0
258,37.0,0.737,0.649,8.0,-7.709,0,0.142,0.816,0.147,0.201,0.579,139.961,282067.0,4,0
259,32.0,0.543,0.606,6.0,-10.46,0,0.0361,0.312,,0.374,0.833,86.537,340680.0,4,0
260,34.0,0.528,0.563,2.0,-6.975,1,0.041,0.706,0.0155,0.149,0.652,168.403,254467.0,3,0
261,67.0,0.365,0.466,2.0,-7.514,1,0.0418,0.161,6.68e-06,0.106,0.487,95.163,251267.0,4,0
262,83.0,0.708,0.186,9.0,-8.953,0,0.042,0.868,,0.0779,0.322,72.541,156106.0,4,0
263,55.0,0.765,0.563,4.0,-9.765,1,0.0397,0.422,0.122,0.142,0.703,93.073,149423.0,4,0
264,46.0,0.529,0.861,11.0,-10.581,1,0.0784,0.292,0.225,0.314,0.387,96.52,142507.0,4,0
265,60.0,0.191,0.948,9.0,-3.496,0,0.217,2.78e-05,0.0864,0.0945,0.215,150.753,175667.0,4,0
266,56.0,0.339,0.34,11.0,-14.377,1,0.0385,0.657,0.459,0.375,0.117,142.362,419133.0,4,0
267,48.0,0.534,0.979,9.0,-3.645,0,0.0987,0.00292,,0.256,0.236,119.993,244000.0,4,0
268,,0.416,0.623,5.0,-7.898,1,0.045,0.121,0.00225,0.27,0.194,130.175,311625.0,4,0
269,72.0,0.49,0.715,7.0,-5.549,1,0.0476,0.386,,0.311,0.866,130.726,145747.0,4,0
270,30.0,0.361,0.954,2.0,-4.097,1,0.0575,2e-05,0.223,0.309,0.176,172.944,232853.0,4,0
271,69.0,0.55,0.765,7.0,-8.684,1,0.0287,4.76e-06,0.873,0.132,0.419,139.46,252533.0,4,0
272,39.0,0.57,0.916,8.0,-6.899,1,0.043,0.00439,0.138,0.135,0.359,100.041,183008.0,4,0
273,49.0,0.375,0.0412,,-21.749,1,0.0444,0.995,0.96,0.107,0.127,100.74,171000.0,4,0
274,20.0,0.45,0.977,1.0,-4.172,1,0.122,4.26e-06,0.532,0.414,0.256,130.009,266222.0,3,0
275,52.0,0.533,0.589,,-6.14,1,0.0299,0.0405,,0.111,0.351,140.049,208418.0,4,0
276,16.0,0.695,0.864,9.0,-9.509,1,0.0344,0.0935,,0.222,0.962,129.613,224707.0,4,0
277,87.0,0.781,0.594,,-6.959,0,0.0485,0.0136,,0.162,0.0628,129.895,178154.0,4,0
278,31.0,0.479,0.325,4.0,-14.01,0,0.0333,0.161,0.752,0.104,0.222,132.046,211216.0,4,0
279,33.0,0.551,0.58,,-8.581,1,0.0363,0.493,0.0559,0.213,0.473,63.321,247224.0,4,0
280,30.0,0.621,0.118,2.0,-14.222,1,0.0393,0.993,0.000878,0.12,0.474,93.082,190041.0,4,0
281,69.0,0.443,0.727,4.0,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253333.0,4,0
282,51.0,0.445,0.159,,-14.159,1,0.0419,0.924,0.865,0.113,0.155,68.868,5.01885,4,0
283,54.0,0.546,0.351,11.0,-8.279,1,0.0271,0.701,3.14e-06,0.0997,0.283,105.79,211867.0,3,0
284,,0.753,0.591,9.0,-7.091,0,0.045,0.0741,1.87e-05,0.108,0.563,101.941,2.742216667,4,0
285,93.0,0.68,0.826,,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627.0,4,0
286,35.0,0.812,0.645,,-5.044,1,0.0377,0.499,,0.0793,0.724,139.974,209824.0,4,0
287,20.0,0.814,0.569,9.0,-13.422,0,0.0796,0.554,0.821,0.132,0.514,120.005,250000.0,4,0
288,69.0,0.552,0.947,2.0,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631,282747.0,4,0
289,12.0,0.916,0.537,9.0,-9.303,0,0.0358,0.241,0.000685,0.0549,0.908,106.951,252907.0,4,0
290,56.0,0.643,0.648,8.0,-5.734,1,0.0428,0.0139,,0.162,0.552,139.997,174921.0,4,0
291,42.0,0.211,0.109,,-18.827,1,0.0371,0.882,0.937,0.0965,0.144,106.225,3.14015,4,0
292,35.0,0.659,0.281,7.0,-13.564,1,0.0268,0.189,,0.112,0.518,108.287,3.35645,4,0
293,82.0,0.571,0.767,2.0,-5.16,1,0.287,0.336,,0.0809,0.605,93.421,2.69473333,4,0
294,54.0,0.761,0.6,7.0,-7.348,1,0.0765,0.269,0.864,0.108,0.557,96.015,199036.0,4,0
295,47.0,0.475,0.807,3.0,-3.959,0,0.0332,0.0136,6.74e-05,0.109,0.731,145.179,200000.0,4,0
296,75.0,0.682,0.471,,-9.182,1,0.0301,0.765,,0.0908,0.421,79.907,163133.0,4,0
297,63.0,0.683,0.486,4.0,-9.726,0,0.11,0.822,0.0227,0.276,0.279,126.985,213071.0,4,0
298,45.0,0.561,0.823,2.0,-4.851,1,0.097,0.0029,0.00017,0.492,0.525,93.504,200760.0,4,0
299,54.0,0.625,0.778,1.0,-7.207,1,0.0642,0.00921,,0.103,0.961,160.039,163492.0,4,0
300,65.0,0.522,0.531,10.0,-6.459,0,0.215,0.093,,0.43,0.149,94.225,153244.0,4,0
301,80.0,0.601,0.532,10.0,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,4.69355,4,0
302,40.0,0.529,0.0582,8.0,-19.131,1,0.0617,0.883,0.125,0.116,0.357,93.486,4.53155,4,0
303,30.0,0.731,0.647,5.0,-7.937,0,0.0355,0.00487,,0.34,0.879,108.017,180707.0,4,0
304,58.0,0.293,0.778,,-5.581,1,0.034,0.0147,0.227,0.102,0.24,147.882,217347.0,4,0
305,1.0,0.276,0.659,6.0,-6.642,0,0.0352,0.00219,4.4e-05,0.146,0.309,81.611,6.236083333,4,1
306,42.0,0.471,0.925,7.0,-4.633,1,0.0598,0.000254,2.65e-05,0.356,0.0768,100.012,303000.0,4,0
307,34.0,0.619,0.631,11.0,-6.018,1,0.104,0.131,1.18e-06,0.246,0.772,106.309,175305.0,4,0
308,38.0,0.806,0.197,,-12.945,1,0.207,0.252,2.35e-06,0.0835,0.337,124.005,237027.0,4,0
309,49.0,0.607,0.938,,-3.072,1,0.0487,0.00228,0.000709,0.149,0.65,110.014,266702.0,4,0
310,40.0,0.83,0.819,1.0,-4.78,0,0.0686,0.00741,5.45e-06,0.134,0.846,113.002,228117.0,4,0
311,46.0,0.647,0.512,11.0,-8.479,1,0.0381,0.856,,0.134,0.0716,111.957,4.13833333,4,1
312,50.0,0.306,0.54,5.0,-7.196,1,0.0414,0.625,0.00454,0.152,0.147,75.382,227707.0,4,0
313,28.0,0.572,0.949,9.0,-3.498,1,0.0362,0.14,7.44e-05,0.0705,0.607,138.013,224840.0,4,0
314,48.0,0.557,0.577,8.0,-12.175,1,0.027,0.0796,2.31e-05,0.0604,0.445,91.877,379000.0,4,0
315,23.0,0.293,0.567,9.0,-7.705,0,0.0394,0.872,0.00212,0.44,0.669,146.359,4.381783333,4,0
316,32.0,0.41,0.823,9.0,-6.237,1,0.0655,0.0554,0.000215,0.154,0.284,90.471,153717.0,4,0
317,45.0,0.689,0.657,2.0,-10.419,0,0.0449,0.00843,0.459,0.15,0.802,116.872,216600.0,4,0
318,,0.368,0.274,1.0,-14.878,1,0.0413,0.956,0.0112,0.0658,0.0459,84.549,4.5,4,1
319,23.0,0.616,0.754,5.0,-3.887,0,0.0404,0.324,0.00049,0.0897,0.484,113.959,163875.0,4,0
320,23.0,0.505,0.659,3.0,-12.146,1,0.0256,0.0321,0.00986,0.116,0.461,101.53,262600.0,1,0
321,47.0,0.55,0.631,,-11.493,1,0.0385,0.000898,0.18,0.0503,0.908,114.553,229027.0,4,0
322,80.0,0.697,0.832,9.0,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,215093.0,4,0
323,38.0,0.576,0.829,,-4.323,0,0.0593,0.00265,0.00515,0.304,0.652,167.99,165323.0,4,0
324,68.0,0.741,0.851,9.0,-6.03,0,0.0672,0.207,,0.296,0.84,141.987,195000.0,4,0
325,45.0,0.484,0.913,1.0,-5.942,1,0.045,0.13,0.78,0.0992,0.465,99.052,248333.0,4,0
326,69.0,0.578,0.694,5.0,-5.351,1,0.0706,0.0112,,0.102,0.268,129.921,220850.0,4,0
327,19.0,0.869,0.761,8.0,-6.449,1,0.105,0.0016,0.829,0.0736,0.281,139.973,239640.0,4,0
328,33.0,0.423,0.958,7.0,-5.251,0,0.188,2.46e-05,0.127,0.388,0.174,119.967,230500.0,4,0
329,30.0,0.605,0.722,11.0,-5.852,1,0.0517,0.47,0.000461,0.104,0.961,124.711,175053.0,4,0
330,44.0,0.179,0.059,2.0,-18.992,0,0.0387,0.985,0.951,0.101,0.0845,74.702,2.320266667,4,0
331,66.0,0.546,0.696,4.0,-6.537,1,0.0335,0.0887,1.84e-05,0.195,0.596,89.882,246587.0,4,0
332,54.0,0.545,0.717,3.0,-6.869,1,0.036,0.00417,0.406,0.136,0.589,118.515,239621.0,4,0
333,31.0,0.661,0.762,4.0,-9.581,1,0.038,0.792,3.38e-05,0.121,0.911,89.292,144480.0,4,0
334,47.0,0.594,0.666,3.0,-5.237,0,0.211,0.565,,0.0891,0.507,81.75,160244.0,4,0
335,,0.533,0.565,,-7.092,1,0.0249,0.399,,0.315,0.34,82.973,4.339333333,4,0
336,34.0,0.778,0.703,1.0,-5.978,0,0.0391,0.0193,4.21e-05,0.069,0.493,126.015,239516.0,3,0
337,49.0,0.778,0.552,7.0,-5.987,1,0.0367,0.00661,0.000607,0.0815,0.499,115.032,164203.0,4,0
338,34.0,0.765,0.476,,-8.069,0,0.0969,0.213,0.0177,0.106,0.598,107.004,254461.0,4,0
339,54.0,0.484,0.991,8.0,-4.028,0,0.0676,0.000289,0.657,0.359,0.559,167.035,225245.0,4,0
340,36.0,0.248,0.687,2.0,-6.233,1,0.0393,0.00224,0.85,0.0639,0.17,164.622,270853.0,4,0
341,36.0,0.564,0.804,2.0,-11.786,1,0.0733,0.0311,0.81,0.0463,0.397,123.716,291600.0,4,0
342,45.0,0.46,0.878,4.0,-7.903,1,0.0514,0.326,0.813,0.0967,0.34,109.903,317093.0,4,0
343,83.0,0.757,0.721,4.0,-2.906,0,0.0691,0.00196,,0.647,0.364,124.036,165366.0,4,0
344,67.0,0.747,0.822,1.0,-5.15,1,0.0893,0.192,,0.288,0.862,115.937,207927.0,4,0
345,27.0,0.541,0.882,3.0,-3.929,0,0.219,0.158,,0.079,0.423,142.867,218373.0,4,0
346,28.0,0.485,0.975,6.0,-4.956,1,0.0692,3.07e-05,0.00077,0.0443,0.265,139.91,305052.0,4,0
347,59.0,0.643,0.773,1.0,-7.998,1,0.0414,0.188,0.000412,0.0986,0.653,124.538,249333.0,4,0
348,25.0,0.324,0.948,9.0,-4.609,1,0.0522,8.85e-06,0.561,0.165,0.342,90.542,160587.0,4,0
349,40.0,0.472,0.862,9.0,-4.835,1,0.0324,2.49e-05,6.08e-06,0.076,0.0956,94.984,247067.0,4,0
350,69.0,0.55,0.765,7.0,-8.684,1,0.0287,4.76e-06,0.873,0.132,0.419,139.46,252533.0,4,0
351,42.0,0.542,0.812,6.0,-6.485,1,0.107,0.0798,,0.693,0.577,72.936,286470.0,4,0
352,37.0,0.709,0.554,,-9.802,1,0.0734,0.375,0.000796,0.108,0.631,138.117,210147.0,4,0
353,35.0,0.46,0.223,2.0,-8.974,0,0.138,0.995,0.0957,0.253,0.306,78.306,188200.0,4,0
354,65.0,0.252,0.8,,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,335333.0,4,0
355,40.0,0.701,0.204,4.0,-17.527,0,0.0406,0.964,0.835,0.0985,0.27,104.983,4.314666667,3,0
356,37.0,0.667,0.51,1.0,-10.133,1,0.0436,0.176,0.00283,0.0857,0.16,141.077,251555.0,4,0
357,57.0,0.633,0.755,4.0,-6.566,1,0.0421,0.158,,0.273,0.729,138.96,3.848883333,4,0
358,15.0,0.437,0.469,2.0,-6.321,0,0.0293,0.73,,0.104,0.369,139.824,177493.0,3,0
359,44.0,0.327,0.852,6.0,-4.798,1,0.0613,0.00295,,0.12,0.222,180.075,265107.0,4,0
360,73.0,0.597,0.271,5.0,-17.293,1,0.0394,0.766,0.0119,0.0933,0.338,76.271,203613.0,4,0
361,62.0,0.705,0.606,7.0,-7.047,1,0.0243,0.159,0.00149,0.242,0.876,98.001,3.910666667,4,0
362,46.0,0.52,0.815,11.0,-4.758,0,0.0488,0.00172,1.92e-06,0.089,0.466,91.972,199387.0,4,0
363,61.0,0.832,0.749,2.0,-6.129,1,0.37,0.0998,3.74e-06,0.0837,0.65,94.899,333907.0,4,0
364,45.0,0.241,0.916,8.0,-3.9,1,0.168,0.000868,,0.031,0.67,186.797,177924.0,4,0
365,42.0,0.666,0.667,2.0,-9.305,0,0.0371,0.043,0.0005,0.074,0.679,134.219,8.51555,4,0
366,32.0,0.552,0.653,6.0,-4.52,0,0.0327,0.48,,0.11,0.473,140.046,302466.0,4,0
367,64.0,0.442,0.689,4.0,-5.289,1,0.0251,0.00458,,0.11,0.208,89.001,247968.0,3,0
368,32.0,0.742,0.657,9.0,-10.579,0,0.105,0.0687,0.000613,0.274,0.656,107.479,197477.0,4,0
369,37.0,0.737,0.668,5.0,-6.261,0,0.0323,0.00405,6.04e-05,0.385,0.961,131.009,176240.0,4,0
370,45.0,0.529,0.746,8.0,-8.288,1,0.0649,0.0271,7.94e-06,0.158,0.184,83.978,186334.0,4,0
371,72.0,0.425,0.852,11.0,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,321040.0,4,0
372,59.0,0.565,0.526,,-11.352,1,0.0365,0.0339,0.000119,0.11,0.637,167.936,204333.0,4,0
373,29.0,0.766,0.488,8.0,-6.402,0,0.0595,0.257,0.0132,0.155,0.582,142.035,241920.0,4,0
374,50.0,0.59,0.821,2.0,-4.933,1,0.0444,0.346,8.38e-06,0.454,0.784,116.942,3.133333333,4,0
375,36.0,0.715,0.755,1.0,-5.213,0,0.0534,0.501,,0.0663,0.615,132.003,223760.0,4,0
376,39.0,0.487,0.948,4.0,-7.754,1,0.043,0.000662,0.102,0.0506,0.242,105.395,321707.0,4,0
377,71.0,0.394,0.622,4.0,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,221427.0,4,0
378,39.0,0.516,0.655,,-9.428,0,0.0306,0.664,0.107,0.0891,0.19,120.028,352787.0,3,0
379,54.0,0.587,0.299,2.0,-6.649,1,0.0327,0.853,2.11e-06,0.149,0.184,96.657,190067.0,3,0
380,29.0,0.683,0.285,3.0,-12.101,1,0.0366,0.994,0.603,0.122,0.783,94.913,175400.0,4,0
381,46.0,0.603,0.674,6.0,-8.193,1,0.0591,0.139,3.41e-06,0.116,0.732,93.004,204259.0,4,0
382,71.0,0.527,0.79,2.0,-6.268,1,0.0788,0.016,,0.37,0.236,153.034,177059.0,3,0
383,33.0,0.626,0.861,9.0,-7.384,0,0.0285,0.0114,0.562,0.101,0.501,110.014,146182.0,4,0
384,42.0,0.256,0.573,,-12.179,1,0.0408,0.141,0.0279,0.111,0.824,205.057,395600.0,3,0
385,20.0,0.269,0.154,9.0,-18.072,1,0.0387,0.93,0.751,0.109,0.104,134.817,6.858216667,4,0
386,37.0,0.267,0.94,9.0,-7.052,1,0.0629,0.000126,0.161,0.358,0.21,155.581,258760.0,4,0
387,41.0,0.476,0.798,2.0,-5.405,1,0.0869,0.00677,0.0914,0.583,0.0372,92.781,309677.0,4,0
388,41.0,0.367,0.938,7.0,-4.643,1,0.0464,0.0052,5.18e-06,0.428,0.556,177.916,214880.0,4,0
389,88.0,0.669,0.784,7.0,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,2.50088333,4,0
390,3.0,0.559,0.463,,-11.841,1,0.0257,0.201,0.00226,0.122,0.155,99.014,229520.0,4,0
391,46.0,0.494,0.805,1.0,-6.437,1,0.0293,0.000595,7.12e-05,0.0636,0.571,96.996,232526.0,4,0
392,74.0,0.526,0.667,9.0,-5.451,1,0.0437,0.0505,,0.321,0.43,155.085,165779.0,4,0
393,19.0,0.616,0.547,7.0,-7.63,1,0.0342,0.739,0.0362,0.121,0.345,110.025,6.484166667,4,1
394,65.0,0.367,0.707,5.0,-4.698,0,0.044,0.00806,,0.358,0.377,83.032,167765.0,4,0
395,69.0,0.845,0.583,9.0,-5.948,0,0.0773,0.114,0.000536,0.1,0.842,149.941,200584.0,4,0
396,53.0,0.359,0.854,11.0,-9.799,0,0.0418,0.00194,0.00767,0.841,0.472,99.414,333227.0,4,0
397,33.0,0.478,0.447,10.0,-4.828,0,0.0295,0.55,,0.145,0.321,75.053,216496.0,4,0
398,26.0,0.689,0.208,7.0,-15.944,1,0.0344,0.96,0.635,0.0933,0.194,96.052,220514.0,4,0
399,33.0,0.434,0.599,10.0,-11.966,0,0.0734,0.00189,0.891,0.0929,0.436,109.188,436630.0,5,0
400,38.0,0.336,0.796,6.0,-10.845,0,0.0896,0.00361,0.00143,0.0621,0.417,155.28,353613.0,4,0
401,57.0,0.604,0.522,8.0,-6.796,1,0.0924,0.734,0.000172,0.113,0.287,93.169,186039.0,4,0
402,56.0,0.664,0.601,2.0,-13.379,1,0.0616,0.137,3.09e-05,0.0567,0.934,168.979,2.572666667,4,0
403,55.0,0.712,0.625,9.0,-4.925,0,0.29,0.0154,,0.0509,0.48,177.94,221865.0,4,0
404,50.0,0.799,0.494,7.0,-12.029,1,0.266,0.147,0.000929,0.115,0.234,136.019,186196.0,4,0
405,8.0,0.668,0.614,4.0,-7.882,0,0.0278,0.127,,0.367,0.46,103.57,308573.0,4,0
406,32.0,0.431,0.777,7.0,-7.853,1,0.0494,0.000207,1.25e-05,0.105,0.361,76.027,215296.0,4,0
407,58.0,0.695,0.869,5.0,-6.914,1,0.0264,0.71,,0.343,0.92,123.991,154871.0,4,0
408,45.0,0.632,0.499,2.0,-7.975,0,0.0313,0.788,,0.199,0.332,105.876,207020.0,4,0
409,29.0,0.418,0.387,5.0,-11.79,0,0.0634,0.216,0.0127,0.142,0.361,202.033,280360.0,3,0
410,57.0,0.705,0.692,9.0,-7.271,1,0.0303,0.00149,0.000193,0.137,0.772,125.933,216636.0,4,0
411,15.0,0.831,0.632,8.0,-8.875,0,0.13,0.139,2.71e-06,0.112,0.647,103.023,281477.0,4,0
412,48.0,0.663,0.645,8.0,-7.977,1,0.398,0.443,,0.166,0.394,128.023,231107.0,4,0
413,57.0,0.528,0.664,2.0,-7.262,1,0.0377,0.226,,0.121,0.109,97.893,3.6645,4,0
414,28.0,0.5,0.528,2.0,-10.051,1,0.0276,0.044,0.000243,0.0911,0.094,78.0,255385.0,4,0
415,38.0,0.466,0.699,7.0,-6.101,1,0.0319,0.475,0.0065,0.221,0.716,190.384,142246.0,4,0
416,57.0,0.468,0.839,9.0,-7.39,1,0.0365,0.459,0.461,0.151,0.935,151.842,242027.0,4,0
417,38.0,0.601,0.439,4.0,-10.507,0,0.0253,0.43,0.00107,0.125,0.186,106.973,210834.0,4,0
418,63.0,0.566,0.663,8.0,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.108,298760.0,4,0
419,70.0,0.427,0.666,5.0,-7.902,0,0.0415,0.176,0.229,0.0856,0.232,85.022,215771.0,4,0
420,55.0,0.325,0.164,,-17.19,0,0.0438,0.958,0.899,0.112,0.211,49.196,2.5641,3,0
421,,0.63,0.616,1.0,-8.128,0,0.0309,0.463,0.0408,0.173,0.509,118.65,4.51288333,4,0
422,60.0,0.546,0.627,,-9.037,1,0.0244,0.316,0.00114,0.096,0.764,81.278,4.52,4,1
423,48.0,0.638,0.666,4.0,-6.951,0,0.0392,0.00784,6.65e-05,0.314,0.651,131.962,185455.0,4,0
424,30.0,0.627,0.5,9.0,-9.615,0,0.046,0.0957,0.0385,0.522,0.353,120.025,178711.0,4,0
425,49.0,0.254,0.117,8.0,-21.35,0,0.0376,0.964,0.875,0.111,0.0447,78.533,350974.0,4,0
426,37.0,0.655,0.648,4.0,-8.708,1,0.0345,0.102,,0.0946,0.712,125.603,159000.0,4,0
427,66.0,0.68,0.315,11.0,-8.425,1,0.0391,0.913,,0.712,0.361,117.614,3.94645,4,1
428,14.0,0.398,0.338,7.0,-10.084,1,0.0304,0.328,0.0319,0.099,0.188,135.75,222906.0,4,0
429,66.0,0.537,0.7,4.0,-6.852,0,0.0366,0.142,1.58e-06,0.383,0.695,117.111,214027.0,4,0
430,59.0,0.569,0.901,9.0,-5.197,1,0.0544,0.00555,0.26,0.16,0.839,133.194,259413.0,4,0
431,20.0,0.524,0.176,3.0,-11.14,1,0.0345,0.911,,0.366,0.676,115.996,146000.0,4,0
432,34.0,0.716,0.33,,-13.283,1,0.046,0.193,2.94e-05,0.124,0.572,139.927,280840.0,4,0
433,29.0,0.441,0.884,,-4.319,1,0.104,0.00408,0.000812,0.406,0.468,129.931,171107.0,4,0
434,80.0,0.654,0.875,1.0,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,171621.0,4,0
435,60.0,0.759,0.636,4.0,-6.387,1,0.0473,0.0386,0.000117,0.643,0.921,120.019,179852.0,4,0
436,49.0,0.512,0.885,11.0,-3.558,1,0.0359,0.0208,,0.101,0.47,85.017,201707.0,4,0
437,33.0,0.557,0.264,9.0,-10.625,1,0.028,0.874,1.16e-05,0.0984,0.433,77.099,3.445166667,4,1
438,54.0,0.632,0.559,5.0,-10.49,1,0.0674,0.854,0.000103,0.127,0.884,182.942,151427.0,4,0
439,64.0,0.513,0.848,4.0,-4.644,1,0.0676,0.000161,,0.336,0.394,143.968,183362.0,4,0
440,,0.759,0.459,8.0,-5.187,1,0.0948,0.00323,,0.0906,0.695,109.997,164442.0,4,0
441,29.0,0.477,0.342,,-13.44,1,0.0273,0.304,,0.206,0.346,84.871,252467.0,4,0
442,44.0,0.534,0.892,4.0,-5.04,0,0.028,0.000697,,0.109,0.749,128.834,211027.0,4,0
443,58.0,0.45,0.872,7.0,-4.91,1,0.0353,0.0018,1.61e-05,0.0833,0.396,156.059,274615.0,4,0
444,70.0,0.897,0.767,11.0,-4.544,1,0.0959,0.0679,0.000364,0.129,0.675,134.913,171838.0,4,0
445,2.0,0.655,0.438,,-11.276,1,0.0433,0.012,0.648,0.222,0.557,148.018,174724.0,4,0
446,28.0,0.653,0.543,11.0,-7.154,0,0.026,0.0852,5.37e-06,0.295,0.419,97.029,219753.0,4,0
447,66.0,0.551,0.249,,-11.392,1,0.06,0.68,0.0022,0.112,0.257,156.02,233747.0,3,0
448,40.0,0.501,0.792,4.0,-7.31,1,0.0255,0.00708,0.00318,0.67,0.645,88.014,291613.0,4,0
449,33.0,0.75,0.723,,-5.452,1,0.231,0.00829,,0.0588,0.747,170.006,245480.0,4,0
450,17.0,0.715,0.446,4.0,-10.887,0,0.0591,0.908,0.000198,0.427,0.932,102.673,3.61555,4,0
451,71.0,0.566,0.755,11.0,-5.526,1,0.0368,0.0338,,0.315,0.445,101.006,264493.0,4,0
452,47.0,0.823,0.586,4.0,-6.044,0,0.336,0.0901,,0.0605,0.611,78.054,202760.0,4,0
453,18.0,0.705,0.811,11.0,-5.483,0,0.133,0.27,0.0248,0.0233,0.549,97.938,313813.0,4,0
454,45.0,0.529,0.652,4.0,-7.592,1,0.0348,0.607,,0.0893,0.486,76.052,239733.0,4,0
455,28.0,0.313,0.933,2.0,-4.574,1,0.062,4.82e-06,0.139,0.717,0.0958,76.01,315790.0,4,0
456,80.0,0.89,0.701,,-5.712,0,0.342,0.00306,3.06e-06,0.0895,0.505,80.462,225020.0,4,0
457,8.0,0.352,0.648,9.0,-7.426,1,0.0375,0.37,0.432,0.27,0.36,82.436,349822.0,4,0
458,34.0,0.287,0.77,2.0,-7.477,1,0.0546,0.000483,0.445,0.0519,0.293,71.072,368973.0,4,0
459,56.0,0.664,0.759,9.0,-4.926,0,0.0428,0.0169,0.0025,0.179,0.771,160.023,221466.0,4,0
460,22.0,0.294,0.923,4.0,-12.239,0,0.212,0.198,0.000128,0.992,0.208,135.384,184787.0,4,0
461,55.0,0.576,0.597,5.0,-4.974,1,0.0391,0.22,,0.0914,0.614,133.686,164782.0,4,0
462,51.0,0.42,0.937,,-2.672,0,0.152,0.00938,,0.166,0.412,156.059,191154.0,4,0
463,59.0,0.582,0.938,1.0,-5.726,0,0.0392,0.000733,0.0202,0.0841,0.8,113.999,314487.0,4,0
464,82.0,0.352,0.911,1.0,-5.23,1,0.0747,0.00121,,0.0995,0.236,148.033,222973.0,4,0
465,13.0,0.645,0.504,9.0,-13.495,1,0.145,0.974,0.786,0.23,0.511,124.904,4.725,4,1
466,48.0,0.568,0.632,9.0,-6.958,1,0.161,0.0245,0.000246,0.401,0.711,164.823,156107.0,4,0
467,67.0,0.95,0.574,11.0,-7.969,0,0.251,0.0973,0.000274,0.0801,0.656,106.042,141509.0,4,0
