,Track Name,Class,Feat,Length,WordCount,ng,Remix,Invalid
459,Treat You Right,Instrumental,False,15,3,False,False,False
460,At the Hop - Live at Woodstock,Country,False,30,7,False,False,False
461,23,Alt,False,2,1,False,False,False
462,Let It Go,Acoustic_Folk,False,9,3,False,False,False
463,Dreams,Alt,False,6,1,False,False,False
464,Mr. Brightside,Country,False,14,2,False,False,False
465,Jog Fusion,Rock,False,10,2,False,False,False
466,Hades Pleads,Country,False,12,2,False,False,False
467,bad to the bone,Instrumental,False,15,4,False,False,False
468,No Sé a Quién Matar,Alt,False,21,5,False,False,False
469,The Best (feat. Alice Merton),Country,True,29,5,False,False,False
470,Ghosts,Country,False,6,1,False,False,False
471,When I Think About Angels,Metal,False,25,5,False,False,False
472,Killing A Camera,Country,False,16,3,False,False,False
473,Badi Dheere Jali,Rock,False,16,3,False,False,False
474,All the Smoke (feat. Gunna & Wiz Khalifa),HipHop,True,41,8,False,False,False
475,Another Summer Song,Country,False,19,3,False,False,False
476,"Hard Times, Bad Decisions",Alt,False,25,4,False,False,False
477,On My Mind,Indie,False,10,3,False,False,False
478,זרזירים,Country,False,14,1,False,False,True
479,Port Of Rico,Alt,False,12,3,False,False,False
480,The Rat,Alt,False,7,2,False,False,False
481,This Too Shall Pass,Country,False,19,4,False,False,False
482,Magic,Country,False,5,1,False,False,False
483,Arp-87,Alt,False,6,1,False,False,False
484,Fist of God,Country,False,11,3,False,False,False
485,"To Be Young, Gifted and Black",HipHop,False,29,6,False,False,False
486,Too Real,Indie,False,8,2,False,False,False
487,Tourist Trap,Instrumental,False,12,2,False,False,False
488,צאי אל החלון,Instrumental,False,22,3,False,False,True
489,8 Figures (feat. Meek Mill),HipHop,True,27,5,False,False,False
490,Harlem River,Alt,False,12,2,False,False,False
491,Give It Up,Country,False,10,3,False,False,False
492,"I'm Not the Only One - Live from Spotify, London",Rock,False,48,10,False,False,False
493,Adulthood,HipHop,False,9,1,False,False,False
494,Jezebel Woman,Country,False,13,2,False,False,False
495,Give Me Love (Give Me Peace On Earth),Country,False,37,8,False,False,False
496,Grass And The Sun,Alt,False,17,4,False,False,False
497,I Get No Joy,Indie,False,12,4,False,False,False
498,Ammobiærg,Acoustic_Folk,False,10,1,False,False,False
499,Cellophane (Brain),Alt,False,18,2,False,False,False
500,Reminders,Country,False,9,1,False,False,False
501,idk why i try,Country,False,13,4,False,False,False
502,Precious Time,Alt,False,13,2,False,False,False
503,In The Kitchen,HipHop,False,14,3,False,False,False
504,It's Tricky,Instrumental,False,11,2,False,False,False
505,Burn the Witches,Acoustic_Folk,False,16,3,False,False,False
506,Yok Mu ?,Country,False,8,3,False,False,False
507,Shadows Inside,Acoustic_Folk,False,14,2,False,False,False
508,daisy.,Country,False,6,1,False,False,False
509,Tolo,Rock,False,4,1,False,False,False
510,Age of Machine,Country,False,14,3,False,False,False
511,Victim - Edit,Country,False,13,3,False,False,False
512,Surf City - Remastered 1990/Stereo Remix,Country,False,40,6,False,True,False
513,Drop,HipHop,False,4,1,False,False,False
514,Nightstand,Instrumental,False,10,1,False,False,False
515,Push It,Instrumental,False,7,2,False,False,False
516,Juno,Indie,False,4,1,False,False,False
517,Runnin,HipHop,False,6,1,False,False,False
518,Baked Beans,Alt,False,11,2,False,False,False
519,Neon Circus,Country,False,11,2,False,False,False
520,Strange Overtones,Alt,False,17,2,False,False,False
521,Boom - 2006 Remaster,Country,False,20,4,False,False,False
522,Powertrip,Acoustic_Folk,False,9,1,False,False,False
523,Behave,Indie,False,6,1,False,False,False
524,The Beginning Of The Twist,Alt,False,26,5,False,False,False
525,Begravelsesnatt,Acoustic_Folk,False,15,1,False,False,False
526,Call Me a Saint,Country,False,15,4,False,False,False
527,The Chain - 2004 Remaster,Country,False,25,5,False,False,False
528,מדוע הילד צחק בחלום,Country,False,35,4,False,False,True
529,Dekhi Zamane Ki Yaari,Pop,False,21,4,False,False,False
530,Songs,Alt,False,5,1,False,False,False
531,Slumber Party (feat. Tinashe),Instrumental,True,29,4,False,False,False
532,New Religion,Country,False,12,2,False,False,False
533,Stop Making This Hurt,Indie,False,21,4,False,False,False
534,"Take Me Home, Country Roads",Metal,False,27,5,False,False,False
535,Earth Is A Black Hole,Country,False,21,5,False,False,False
536,Paniyon Sa,Pop,False,10,2,False,False,False
537,Just,Indie,False,4,1,False,False,False
538,Arrows,Country,False,6,1,False,False,False
539,יעשו לנו כבוד,Instrumental,False,24,3,False,False,True
540,Listen Like Thieves,Country,False,19,3,False,False,False
541,The Ghosts of Charlie Barracuda,Country,False,31,5,False,False,False
542,Chandelier,Alt,False,10,1,False,False,False
543,רק תגידי,Country,False,15,2,False,False,True
544,Debaser,Indie,False,7,1,False,False,False
545,Silhouettes - Live at Woodstock,Country,False,31,5,False,False,False
546,Mr. Blue Sky,Instrumental,False,12,3,False,False,False
547,Shrug,Alt,False,5,1,False,False,False
548,Man in Black,Metal,False,12,3,False,False,False
549,"Girls, Girls, Girls",Instrumental,False,19,3,False,False,False
550,מוזיקה טובה (נצ'י נצ'),HipHop,False,37,4,False,False,True
551,I Like Me Better,Instrumental,False,16,4,False,False,False
552,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Country,False,55,12,False,False,False
553,Little Red Rooster,Alt,False,18,3,False,False,False
554,Caterpillar,Country,False,11,1,False,False,False
555,World on Fire (with Slightly Stoopid),Country,False,37,6,False,False,False
556,Pardon?,Country,False,7,1,False,False,False
557,What Lies Beneath,Country,False,17,3,False,False,False
558,"Shayad (From ""Love Aaj Kal"")",Pop,False,28,5,False,False,False
559,Phone Booth,Alt,False,11,2,False,False,False
560,הייתי כאן,Instrumental,False,17,2,False,False,True
561,Give To Live,Country,False,12,3,False,False,False
562,Circuital,Country,False,9,1,False,False,False
563,Carry on Wayward Son,Country,False,20,4,False,False,False
564,Your Song - Acoustic,Rock,False,20,4,False,False,False
565,Every Little Thing,Metal,False,18,3,False,False,False
566,Work The Angles,HipHop,False,15,3,False,False,False
567,Viscera,Acoustic_Folk,False,7,1,False,False,False
568,Hooked On Your Love,Alt,False,19,4,False,False,False
569,Ron Pope,Rock,False,8,2,False,False,False
570,Learning to Die,Acoustic_Folk,False,15,3,False,False,False
571,Dream Dance,Instrumental,False,11,2,False,False,False
572,Ship To Wreck,Country,False,13,3,False,False,False
573,Numb,Country,False,4,1,False,False,False
574,Money Man,HipHop,False,9,2,False,False,False
575,Somebody That I Used To Know,Instrumental,False,28,6,False,False,False
576,Get Throwed,HipHop,False,11,2,False,False,False
577,Pneuma,Acoustic_Folk,False,6,1,False,False,False
578,All in All,HipHop,False,10,3,False,False,False
579,Last Nite,Alt,False,9,2,False,False,False
580,Hellhound on My Trail,Alt,False,21,4,False,False,False
581,Dirty Water,Alt,False,11,2,False,False,False
582,And the Cradle Will Rock... - 2015 Remaster,Country,False,43,8,False,False,False
583,The House That Built Me,Metal,False,23,5,False,False,False
584,Runnin' Wild,Acoustic_Folk,False,12,2,True,False,False
585,Fiery Jack - Bonus Track,Alt,False,24,5,False,False,False
586,Free As a Bird,Country,False,14,4,False,False,False
587,When The Revolution Comes,HipHop,False,25,4,False,False,False
588,Bleeding In The Blur,Acoustic_Folk,False,20,4,False,False,False
589,Here Comes Your Man,Alt,False,19,4,False,False,False
590,Slow Dancing in a Burning Room - Acoustic,Rock,False,41,8,False,False,False
591,Monsters,Instrumental,False,8,1,False,False,False
592,Smoke Hole,Indie,False,10,2,False,False,False
593,Contribution to the Catalog of Spatial and Temporal Events,Alt,False,58,9,False,False,False
594,West Coast Groove,Acoustic_Folk,False,17,3,False,False,False
595,Ignite (Light It Up),Alt,False,20,4,False,False,False
596,Sophomore,Alt,False,9,1,False,False,False
597,Caroline Spence,Rock,False,15,2,False,False,False
598,Stained Glass (feat. Westside Gunn),HipHop,True,35,5,False,False,False
599,אשה חרסינה,Instrumental,False,19,2,False,False,True
600,Catherine Of Aragon,Country,False,19,3,False,False,False
601,Bittersweet Symphony - Jim Eno Sessions,Country,False,39,6,False,False,False
602,Colony,Acoustic_Folk,False,6,1,False,False,False
603,Brokenheartsville,Metal,False,17,1,False,False,False
604,חוטים ומיקרופונים,Instrumental,False,33,2,False,False,True
605,Joe Frazier,Alt,False,11,2,False,False,False
606,כשהכל יגמר,Instrumental,False,19,2,False,False,True
607,All the Pretty Girls,Country,False,20,4,False,False,False
608,Stay High,Country,False,9,2,False,False,False
609,Jason Isbell and the 400 Unit,Rock,False,29,6,False,False,False
610,Extinction,Acoustic_Folk,False,10,1,False,False,False
611,Parachute,Country,False,9,1,False,False,False
612,Tupelo - 2009 Remastered Version,Country,False,32,5,False,False,False
613,mary magdalene,Alt,False,14,2,False,False,False
614,Immortalized,Country,False,12,1,False,False,False
615,"Bagatelles, Op. 47: IV. Canon (Andante con moto)",Blues,False,48,8,False,False,False
616,Seize The Day (feat. Phoebe Bridgers),Alt,True,37,6,False,False,False
617,Highway to Hell,Acoustic_Folk,False,15,3,False,False,False
618,Jeevan Ke Safar Mein Rahi - Female Vocals,Pop,False,41,8,False,False,False
619,Kaleidoscope,Rock,False,12,1,False,False,False
620,Red Room,Indie,False,8,2,False,False,False
621,תשאל את המים,Instrumental,False,22,3,False,False,True
622,Eugene,Alt,False,6,1,False,False,False
623,Pixelate,Acoustic_Folk,False,8,1,False,False,False
624,Strength to Draw the Line,Acoustic_Folk,False,25,5,False,False,False
625,Dig,Acoustic_Folk,False,3,1,False,False,False
626,Rattlesnake Shake (with Steven Tyler & Billy Gibbons) - Live from The London Palladium,Alt,False,86,14,False,False,False
627,Residence,HipHop,False,9,1,False,False,False
628,Brush Fire,Instrumental,False,10,2,False,False,False
629,Bring It On,Country,False,11,3,False,False,False
630,Sex Wax,Indie,False,7,2,False,False,False
631,Skylla,Acoustic_Folk,False,6,1,False,False,False
632,Sorry,Country,False,5,1,False,False,False
633,Decay,Alt,False,5,1,False,False,False
634,You Must Have Had A Broken Heart,Instrumental,False,32,7,False,False,False
635,I Was Made For Lovin' You,Instrumental,False,25,6,True,False,False
636,לא לבכות,Instrumental,False,15,2,False,False,True
637,Stereotypes,HipHop,False,11,1,False,False,False
638,Ruby,Country,False,4,1,False,False,False
639,יאללה לך הביתה מוטי,Instrumental,False,35,4,False,False,True
640,With You,Country,False,8,2,False,False,False
641,Haloes - Acoustic,Instrumental,False,17,3,False,False,False
642,מאמי מאמי,Instrumental,False,17,2,False,False,True
643,Outtathaway,Country,False,11,1,False,False,False
644,Animals,Acoustic_Folk,False,7,1,False,False,False
645,Noose,Acoustic_Folk,False,5,1,False,False,False
646,It's All Over Now Baby Blue,Rock,False,27,6,False,False,False
647,Torn Apart,Blues,False,10,2,False,False,False
648,Lonesome Blues,Alt,False,14,2,False,False,False
649,Ice Water (feat. Trippie Redd),Instrumental,True,30,5,False,False,False
650,"Sleeping Without You Is a Dragg (feat. Justin Vernon, Jenny Lewis)",Alt,True,66,11,False,False,False
651,Forgetting - Tennyson Remix,Indie,False,27,4,False,True,False
652,Aura (feat. Kojey Radical),HipHop,True,26,4,False,False,False
653,Enough,Alt,False,6,1,False,False,False
654,Crossing Paths,Alt,False,14,2,False,False,False
655,My Name Is Thunder,Country,False,18,4,False,False,False
656,Hesitant,Alt,False,8,1,False,False,False
657,Behind the Hand of God,Acoustic_Folk,False,22,5,False,False,False
658,953,Country,False,3,1,False,False,False
659,QUEEN BEE,Country,False,9,2,False,False,False
660,Soon,Country,False,4,1,False,False,False
661,"Cello Concerto in C Major, RV 398: II. Largo",Blues,False,44,9,False,False,False
662,Space Camel,Indie,False,11,2,False,False,False
663,Zim Zimma,HipHop,False,9,2,False,False,False
664,Boyfriend - Acoustic,Instrumental,False,20,3,False,False,False
665,Crazy Train,Country,False,11,2,False,False,False
666,I Thought About You,Blues,False,19,4,False,False,False
667,The Melting Of The Sun,Alt,False,22,5,False,False,False
668,מספר לא מזוהה,HipHop,False,24,3,False,False,True
669,Divine Apprehension,Acoustic_Folk,False,19,2,False,False,False
670,Guinness - Edit,Alt,False,15,3,False,False,False
671,Chicken N Dumplins,HipHop,False,18,3,False,False,False
672,תענה לה,Instrumental,False,13,2,False,False,True
673,Gamapani,Rock,False,8,1,False,False,False
674,Blue Monday,Indie,False,11,2,False,False,False
675,Swim and Sleep (Like a Shark),Indie,False,29,6,False,False,False
676,(The First Stone) Changes [feat. Yelawolf],Country,True,42,6,False,False,False
677,Strange Fruit,HipHop,False,13,2,False,False,False
678,San Francisco Days,Rock,False,18,3,False,False,False
679,Hellbreaker,Country,False,11,1,False,False,False
680,"Hanjugam (From ""Bhuj The Pride Of India"")",Pop,False,41,7,False,False,False
681,Never Tear Us Apart,Alt,False,19,4,False,False,False
682,A Rafael de León,Instrumental,False,17,4,False,False,False
683,La la la,Alt,False,8,3,False,False,False
684,Guitar Man,Alt,False,10,2,False,False,False
685,Cool Drink Of Water,Alt,False,19,4,False,False,False
686,Carrion,Acoustic_Folk,False,7,1,False,False,False
687,That's Alright,Alt,False,14,2,False,False,False
688,Funnel Of Love,Alt,False,14,3,False,False,False
689,Demons,Country,False,6,1,False,False,False
690,Cat And Mouse,Country,False,13,3,False,False,False
691,Still Breathing,Country,False,15,2,False,False,False
692,ההונאה של המאה,Alt,False,26,3,False,False,True
693,A Bird and Its Feathers,Acoustic_Folk,True,23,5,False,False,False
694,Lord Huron,Rock,False,10,2,False,False,False
695,End Of The Road,Country,False,15,4,False,False,False
696,Harkening Etudes,Alt,False,16,2,False,False,False
697,Let Me Down,Country,False,11,3,False,False,False
698,Little Black Backpack - Remastered,Country,False,34,5,False,False,False
699,The Look,Indie,False,8,2,False,False,False
700,Andes,Country,False,5,1,False,False,False
701,Blank Space/Stand By Me - Live From Spotify London,Instrumental,False,50,9,False,False,False
702,Head Bent,Country,False,9,2,False,False,False
703,Sway,Acoustic_Folk,False,4,1,False,False,False
704,Keep Holding On,Country,False,15,3,False,False,False
705,גיטרה ופסנתר,Country,False,23,2,False,False,True
706,Body Like A Back Road,Metal,False,21,5,False,False,False
707,Would You Go With Me,Metal,False,20,5,False,False,False
708,Kilimanjaro,Acoustic_Folk,False,11,1,False,False,False
709,Parisienne Walkways,Country,False,19,2,False,False,False
710,1+1,Instrumental,False,3,1,False,False,False
711,Tiny Bit of Sky,Alt,False,15,4,False,False,False
712,BUZZCUT (feat. Danny Brown),HipHop,True,27,4,False,False,False
713,king of the nosebleeds,Instrumental,False,22,4,False,False,False
714,The Healing,Indie,False,11,2,False,False,False
715,Gatatttack!,Country,False,11,1,False,False,False
716,"Waiting To Take You Away - Live at Woodstock, Bethel, NY - August 1969",Country,False,70,14,False,False,False
717,To Breathe Another Day,Country,False,22,4,False,False,False
718,Lazaretto,Country,False,9,1,False,False,False
719,Punching In A Dream,Alt,False,19,4,False,False,False
720,Empire of Oppression,Acoustic_Folk,False,20,3,False,False,False
721,וואי,Instrumental,False,8,1,False,False,True
722,החיים זה עכשיו,Country,False,26,3,False,False,True
723,Alive - 2006 Remaster,Acoustic_Folk,False,21,4,False,False,False
724,Reverence,Country,False,9,1,False,False,False
725,ככה בלי שלום,Instrumental,False,22,3,False,False,True
726,אחכה לך,Instrumental,False,13,2,False,False,True
727,Bleed,Acoustic_Folk,False,5,1,False,False,False
728,Hash Pipe,Alt,False,9,2,False,False,False
729,Bones,Country,False,5,1,False,False,False
730,For Sure,Alt,False,8,2,False,False,False
731,Better Days (And the Bottom Drops Out),Country,False,38,7,False,False,False
732,Woman In Chains,Country,False,15,3,False,False,False
733,Falsa Moneda,Instrumental,False,12,2,False,False,False
